country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type,title
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,The persistent governance risk is connected to the failure of state institutions to consolidate peace and maintain administrative control in Oromia despite peace agreements. Continued violence and displacement indicate governance fragility that undermines project implementation capacity in the region.,0.75,P171034,32da282f,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The persistent macroeconomic instability directly constrains Ethiopia's fiscal capacity to fund development projects and humanitarian operations. The humanitarian funding crisis—with WFP suspending assistance to 650,000 people and 21 million in need—reflects broader economic deterioration that undermines government revenue, foreign exchange availability, and project implementation budgets. This creates a direct causal link between macroeconomic instability and reduced implementation capacity.",0.85,P171034,199eca58,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The severe cost-of-living crisis mentioned as a driver of political instability and insurgency recruitment is a manifestation of the underlying macroeconomic instability. Economic deterioration fuels grievances that undermine electoral legitimacy and governance capacity, making it harder for government institutions to implement development projects effectively during a politically fragile period.",0.75,P171034,199eca58,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Macroeconomic instability reduces government capacity to fund counterinsurgency operations, service delivery, and stabilization efforts in conflict-affected Amhara. Economic constraints limit resources for both security operations and civilian recovery programs, potentially prolonging the insurgency and creating implementation challenges for any development projects in the region.",0.7,P171034,199eca58,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,The persistent high political and governance risk rating directly reflects the systematic erosion of institutional checks and democratic space documented in the country risk. The crackdown on media (44 journalists detained in 2025) and civil society constrains transparency and accountability mechanisms essential for project oversight and government service delivery sustainability.,0.85,P159382,880ffc63,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The high governance risk rating reflects underlying legitimacy deficits in the political system. Opposition exclusion (TPLF deregistration), potential election boycotts, and accusations of illegitimacy undermine institutional credibility and government capacity to implement and sustain development projects, particularly those requiring multi-stakeholder coordination.",0.82,P159382,880ffc63,Implementation Status and Results Report,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The political crisis in Tigray—characterized by TPLF exclusion, shrinking federal authority in key cities, and escalating tensions between armed factions—directly manifests as governance fragility. This regional political breakdown affects institutional capacity for service delivery and project implementation in Tigray, contributing to the persistent high political and governance risk rating.",0.8,P159382,880ffc63,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The ongoing Fano insurgency in Amhara undermines government institutional control and service delivery capacity in the region. With 4 million children out of school and 4,000+ schools closed, the conflict directly impairs government's ability to implement and sustain development programs, manifesting as persistent high political and governance risk.",0.78,P159382,880ffc63,Implementation Status and Results Report,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Persistent violence in Oromia despite peace agreements indicates weak government institutional capacity to enforce agreements and maintain order. The displacement of 288,000+ people and closure of schools reflects governance breakdown that directly affects project implementation capacity and sustainability of government-led service delivery systems.",0.77,P159382,880ffc63,Implementation Status and Results Report,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The political crisis in Tigray, characterized by TPLF deregistration, shrinking federal authority in key cities like Mekelle, and escalating tensions between armed factions, directly undermines institutional capacity for project implementation. Weakened government authority and institutional fragmentation in Tigray would impair the ability of local institutions to sustain project activities and service delivery systems post-closure.",0.78,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Ongoing armed conflict in Amhara, with 4+ million children out of school and 4,000+ schools closed, reflects severe institutional disruption and capacity constraints. Government resources diverted to counterinsurgency operations reduce institutional capacity for civilian service delivery and project sustainability, particularly in rural areas where Fano maintains territorial control.",0.75,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The displacement of 4.7 million people and deteriorating conditions in IDP camps strain institutional capacity across multiple sectors. Government institutions managing service delivery are overwhelmed by humanitarian needs, reducing their ability to implement and sustain development projects, particularly in regions hosting large displaced populations.",0.72,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The systematic suppression of independent media and civil society (44 journalists detained in 2025, media law changes increasing executive control) reflects broader governance fragility and institutional weakness. Reduced civil society engagement and independent oversight capacity undermines institutional accountability mechanisms necessary for project implementation and sustainability.",0.68,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The severe humanitarian funding crisis, with WFP suspending treatment for 650,000 malnourished people and operations disrupted in Amhara, demonstrates institutional capacity constraints at both national and regional levels. Competing humanitarian demands and funding shortfalls directly reduce institutional resources available for project implementation and sustainability.",0.74,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Electoral insecurity, opposition exclusion, and potential boycotts undermine institutional legitimacy and governance capacity. Weakened institutional legitimacy and political polarization reduce stakeholder buy-in for development projects and institutional willingness to sustain service delivery systems post-closure.",0.7,P159382,99bd086d,Implementation Status and Results Report,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The project's handover challenges in Tigray are directly connected to the governance fragility and institutional breakdown described in this risk. The TPLF's deregistration, shrinking federal authority in Mekelle, and tensions between armed factions create an unstable institutional environment for transferring fish hatchery assets to regional government bureaus. Weak or contested governance structures undermine the capacity and legitimacy of recipient institutions.",0.85,P159382,b4f49644,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's ongoing armed conflict between government forces and Fano militias directly threatens project implementation and asset handover. The closure of 4,000+ schools and displacement of populations indicate broader institutional disruption that extends to regional government capacity. The persistence of Fano territorial control in rural areas creates security and governance gaps that complicate the transfer of productive assets to regional authorities.",0.88,P159382,b4f49644,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The 3.3-4.7 million internally displaced persons in Ethiopia, with significant displacement in Tigray and Amhara regions, undermines the stability of communities and institutions needed to sustain fish hatchery operations. Displacement disrupts local populations that would benefit from and support these productive assets, while also straining the administrative capacity of regional government bureaus managing IDPs.",0.75,P159382,b4f49644,Implementation Status and Results Report,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"The incomplete implementation of the 2022 Pretoria Agreement in Tigray, ongoing territorial disputes, and tensions between rival political factions create institutional fragility that directly affects the project's handover objectives. The pending Western Tigray referendum and continued displacement undermine the stability and legitimacy of regional government structures that are supposed to receive and manage the fish hatchery assets.",0.82,P159382,b4f49644,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"While the Fano insurgency is primarily centered in Amhara, the broader armed conflict dynamics and government counterinsurgency operations create regional instability that extends into neighboring Oromia. The fragmentation of armed groups and ongoing military operations contribute to the governance fragility affecting project implementation in Oromia State.",0.65,P151294,3c7b68ce,Implementation Status and Results Report,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Direct connection: This risk explicitly addresses violence and displacement in Oromia region where the project is located. The persistence of OLA-related violence, intercommunal tensions, and the closure of schools and disruption of services directly undermine governance capacity and institutional stability required for project implementation.",0.95,P151294,3c7b68ce,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The large-scale displacement crisis (3.3-4.7 million IDPs) directly impacts Oromia State's governance capacity and institutional resources. Displacement strains local administration, diverts government attention and resources from development projects, and creates social fragmentation that complicates project implementation.",0.8,P151294,3c7b68ce,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,Electoral tensions and political polarization undermine institutional legitimacy and governance effectiveness at regional and local levels in Oromia. The exclusion of opposition parties and insecurity affecting voting capacity create political fragmentation that weakens the governance environment for project implementation.,0.7,P151294,3c7b68ce,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Staff turnover due to uncompetitive remuneration is directly connected to the broader humanitarian crisis context. With 3.3-4.7 million IDPs and shrinking humanitarian funding, skilled professionals face competing pressures: limited project resources for competitive salaries, while humanitarian needs create alternative employment opportunities or force relocation. This exacerbates institutional capacity loss precisely when project implementation is critical for displaced populations.",0.75,P151294,6ad0d4e9,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The humanitarian funding crisis directly constrains project budgets available for competitive staff remuneration. With WFP suspending aid to 650,000 people and 21 million in need, donor resources are stretched across emergency response, leaving development projects underfunded. This creates a vicious cycle where PIU staff cannot be retained at competitive rates, undermining project delivery capacity during a critical funding shortage.",0.8,P151294,6ad0d4e9,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The governance environment characterized by media suppression and civil society constraints creates institutional fragility that extends to project implementation units. In contexts where institutional independence is under pressure and governance accountability is weakening, skilled professionals (MRV, financial management, procurement specialists) may seek positions outside government-affiliated projects, contributing to turnover in FCV-sensitive roles requiring integrity and autonomy.",0.65,P151294,6ad0d4e9,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The systematic assault on press freedom, detention of journalists, and shrinking civil society space directly constrains institutional capacity for transparent governance and accountability mechanisms essential for project implementation. Weakened civil society oversight and media scrutiny reduce institutional checks on procurement processes and fund management.",0.85,P176731,0c251e93,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,Electoral legitimacy concerns and political polarization undermine institutional cohesion and government capacity to coordinate across agencies. Opposition exclusion and potential boycotts fragment political consensus needed for effective project governance and inter-agency coordination on implementation activities.,0.8,P176731,0c251e93,Implementation Status and Results Report,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The deepening political crisis in Tigray, with shrinking federal authority in key cities and tensions between armed factions, directly affects governance capacity in regions where projects may be implemented. Institutional fragmentation and loss of federal control create implementation bottlenecks for procurement and disbursement activities.",0.75,P176731,0c251e93,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,Ongoing armed conflict in Amhara disrupts institutional functioning and administrative capacity. Government military operations and insurgent control of rural areas undermine the stability of implementing agencies' operational capacity and their ability to execute procurement and financial management activities.,0.72,P176731,0c251e93,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The realized macroeconomic instability directly connects to the country risk of election-driven instability. The risk explicitly notes Ethiopia faces a 'severe cost-of-living crisis' that could fuel recruitment for regional insurgencies ahead of the June 2026 vote. Macroeconomic deterioration undermines government capacity to manage the election period and increases vulnerability to political fragmentation, directly constraining the project's operating environment during a critical political juncture.",0.85,P176731,2de720b1,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"Macroeconomic instability is a root cause of Ethiopia's humanitarian funding crisis and reduced international donor support. The project's implementation challenges reflect the same fiscal constraints affecting humanitarian operations—both stem from Ethiopia's deteriorating economic conditions, currency pressures, and reduced government revenue capacity. This shared macroeconomic constraint limits both humanitarian and development project execution.",0.8,P176731,2de720b1,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"Macroeconomic instability exacerbates recruitment and sustainability of armed insurgencies. The cost-of-living crisis and economic deterioration create conditions that fuel Fano insurgency persistence in Amhara, while simultaneously constraining government resources for both counterinsurgency and development projects. The power sector reform project operates in an environment where economic desperation drives conflict dynamics.",0.75,P176731,2de720b1,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's ongoing armed conflict and counterinsurgency operations directly impact project implementation capacity. With over 4,000 schools closed, 4 million children out of school, and active military operations including drone strikes, the security environment constrains community engagement, workforce availability, and access to project sites. Power sector modernization activities require stable conditions for technical teams and community participation, which are compromised by persistent insurgency.",0.75,P176731,a06c49e7,Implementation Status and Results Report,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Continued violence in Oromia, with recent civilian casualties and 288,000+ displaced since July 2025, creates environmental and social implementation challenges. Displacement disrupts community structures needed for power sector engagement, while insecurity limits project team mobility and access. The humanitarian crisis diverts institutional resources and attention from development activities.",0.72,P176731,a06c49e7,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,The displacement of 3.3-4.7 million people and deteriorating humanitarian conditions directly create environment and social risks for project implementation. IDPs in precarious conditions have limited capacity for community engagement in power modernization. Shrinking humanitarian funding and dire living conditions reduce institutional bandwidth for coordinating with affected communities and managing social safeguards.,0.78,P176731,a06c49e7,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The systematic suppression of media and civil society constrains the enabling environment for transparent community engagement in power sector projects. With 44 journalists detained in 2025 and shrinking independent media space, project stakeholder communication and community consultation mechanisms face institutional and political constraints that impede social risk management.",0.68,P176731,a06c49e7,Implementation Status and Results Report,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"Ongoing displacement, sexual violence by occupying forces, and tensions between rival factions in northern regions create unstable conditions for power sector implementation. Continued forced displacement of Tigrayans and intercommunal tensions undermine community cohesion necessary for project engagement and social safeguard compliance.",0.7,P176731,a06c49e7,Implementation Status and Results Report,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The project's persistent high political and governance risk directly reflects the deepening political crisis in Tigray, where TPLF deregistration, electoral exclusion, and escalating tensions between armed factions are creating an unstable governance environment. This fragmentation of political authority and legitimacy undermines the institutional capacity needed for project implementation.",0.85,P504281,99d55c54,Implementation Status and Results Report,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The high governance risk rating reflects the systematic erosion of institutional checks and civil society space through media crackdowns and journalist arrests. This deterioration in governance standards and democratic institutions creates an operating environment where project oversight, accountability mechanisms, and stakeholder engagement are compromised.",0.8,P504281,99d55c54,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The persistent high political and governance risk is directly tied to the legitimacy crisis surrounding the 2026 elections, with opposition exclusion, insecurity preventing voting, and government crackdowns on independent oversight. This undermines the political legitimacy and institutional stability required for effective project implementation.",0.82,P504281,99d55c54,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The high governance risk reflects the breakdown of state authority in Amhara, where Fano militias maintain territorial control and the government's counterinsurgency operations have disrupted civilian services and education. This fragmentation of governance capacity directly impacts project implementation capacity in affected regions.",0.75,P504281,99d55c54,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The project's explicit targeting of 'conflict affected areas' for service delivery directly intersects with the Amhara region's ongoing armed conflict. With over 4 million children out of school, 4,000+ schools closed, and active Fano insurgency operations, project implementation in these zones faces direct exposure to counterinsurgency operations, access restrictions, and insecurity that could disrupt service delivery improvements.",0.85,P504281,0fcfa57a,Implementation Status and Results Report,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Project implementation in Oromia's conflict-affected areas faces significant risks from persistent OLA attacks, intercommunal violence between Oromo and Somali communities, and ongoing displacement (288,000+ displaced since July 2025). The 3.2 million children out of school indicates severe service delivery disruption that the project aims to address, but implementation will occur amid active violence and insecurity.",0.82,P504281,0fcfa57a,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The project's focus on conflict-affected areas directly engages with Ethiopia's displacement crisis (3.3-4.7 million IDPs). Service delivery improvements in these zones must navigate the logistical challenges of reaching dispersed IDP populations in formal and informal camps with deteriorating conditions and shrinking humanitarian funding, creating implementation bottlenecks.",0.8,P504281,0fcfa57a,Implementation Status and Results Report,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"If the project operates in northern regions (Tigray, Amhara border areas), implementation faces risks from lingering post-conflict dynamics including ongoing sexual violence by Eritrean forces, forced displacement from Western Tigray, and tensions between rival political factions that could destabilize service delivery operations.",0.72,P504281,0fcfa57a,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"Project implementation in conflict-affected areas occurs within a severe humanitarian funding crisis context. The WFP's suspension of assistance to 650,000 malnourished people and broader funding shortfalls create a constrained operational environment that may limit complementary humanitarian support and increase pressure on the project to fill critical service gaps.",0.75,P504281,0fcfa57a,Implementation Status and Results Report,
ETH_2026_007,Humanitarian funding crisis threatening life-saving operations,"The persistent high macroeconomic risk directly connects to Ethiopia's severe humanitarian funding crisis. Currency instability and economic fragility reduce government revenue capacity to fund domestic operations and attract international investment, exacerbating the funding gap that has forced WFP to suspend assistance to 650,000 malnourished people. Economic deterioration undermines both project sustainability and the broader fiscal space needed for humanitarian response.",0.85,P504281,8cb6629e,Implementation Status and Results Report,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Macroeconomic fragility directly fuels the cost-of-living crisis identified as a driver of recruitment for regional insurgencies ahead of the 2026 elections. Currency instability and inflation erode household purchasing power, creating economic grievances that insurgent groups exploit for mobilization. This economic dimension of political instability threatens project implementation in conflict-affected regions.",0.8,P504281,8cb6629e,Implementation Status and Results Report,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Macroeconomic instability constrains Ethiopia's national response capacity to address the 3.3 million internally displaced persons. Currency weakness and inflation reduce government resources for IDP assistance, shelter, and services, while economic fragility limits domestic financing for displacement response operations. This creates a vicious cycle where economic deterioration worsens humanitarian conditions for vulnerable populations.",0.78,P504281,8cb6629e,Implementation Status and Results Report,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The project's implementation challenges in conflict-affected areas directly align with ongoing Fano insurgency operations in Amhara. The persistent armed conflict, government counterinsurgency operations, and closure of over 4,000 schools create operational disruptions that would affect project implementation, staff mobility, and beneficiary access in the region.",0.85,P156433,f230e5b3,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Continued violence in Oromia despite peace agreements creates persistent implementation risks for projects operating in the region. The displacement of over 288,000 people and ongoing civilian attacks undermine project delivery capacity, access to beneficiaries, and staff security in affected areas.",0.8,P156433,f230e5b3,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The massive displacement crisis (3.3-4.7 million IDPs) and deteriorating humanitarian conditions directly impact project implementation by affecting beneficiary populations, reducing institutional capacity for service delivery, and creating operational constraints in areas hosting displaced populations.",0.82,P156433,f230e5b3,Aide Memoire,
ETH_2026_008,Fragile peace process implementation and lingering conflict dynamics in northern regions,"Ongoing tensions in northern regions, continued sexual violence by Eritrean troops in Tigray, and forced displacement undermine project implementation stability. The fragile peace process and unresolved territorial disputes create persistent security risks for project operations in northern areas.",0.78,P156433,f230e5b3,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The corridor development project's safeguards complications and need for proactive management reflect broader governance fragility. The systematic crackdown on civil society and independent oversight mechanisms creates an environment where project-level safeguards (RAPs, environmental assessments) may face reduced transparency and accountability. Government control over information flows and civil society space could impede independent monitoring of project impacts, particularly regarding resettlement and community consultation processes.",0.55,P156433,a97af163,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"The corridor development project's implementation challenges occur within a context of deteriorating institutional legitimacy and governance credibility. The exclusion of opposition parties and shrinking democratic space may undermine community trust in government-led development projects and their consultation processes. This creates risks that project beneficiaries and affected populations may view safeguard mechanisms with skepticism, complicating the addendum RAP process and community engagement required for project success.",0.5,P156433,a97af163,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,The safeguards compliance delays reflect broader governance and institutional fragility. The systematic crackdown on civil society and independent oversight mechanisms creates an environment where project accountability and transparency mechanisms—critical for safeguards compliance—may be compromised. Weakened civil society capacity to monitor and report on project implementation can contribute to delays in meeting safeguards requirements.,0.55,P156433,6b48f190,Aide Memoire,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The persistent safeguards compliance delays since 2023 may reflect institutional coordination failures stemming from the broader political fragmentation and governance crisis. The shrinking federal authority and internal tensions between political factions can disrupt inter-agency coordination necessary for completing safeguards requirements, particularly if Dessie's local governance structures are affected by regional political instability.",0.45,P156433,6b48f190,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's ongoing armed conflict and counterinsurgency operations create an unstable operating environment that directly impairs government institutional capacity. Staffing vacancies at town and regional levels in water/sanitation implementation agencies are plausibly exacerbated by conflict-driven displacement of personnel, security concerns limiting staff deployment, and diversion of government resources to military operations. The closure of 4,000+ schools and displacement of populations in Amhara indicates broader institutional fragmentation affecting all government service delivery.",0.72,P156433,5caabc3e,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"Violence and displacement in Oromia directly undermine government institutional functioning at regional and local levels. Staffing vacancies in water/sanitation agencies likely reflect conflict-driven challenges: personnel unable to safely access posts, displacement of skilled staff, and institutional disruption from ongoing violence. The displacement of 288,000+ people and closure of schools signals broader institutional breakdown affecting government service delivery capacity across sectors.",0.68,P156433,5caabc3e,Aide Memoire,
ETH_2026_005,,"The displacement of 3.3-4.7 million people creates severe strain on government institutional capacity at all levels. Staffing vacancies in regional and town-level water/sanitation agencies are plausibly connected to this displacement crisis—government personnel may be displaced themselves, security conditions prevent staff deployment, or institutional resources are diverted to humanitarian response. The shrinking humanitarian funding environment further constrains government capacity to maintain normal administrative functions.",0.65,P156433,5caabc3e,Aide Memoire,Mass internal displacement and deteriorating humanitarian conditions
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amhara region's ongoing armed conflict and instability directly undermines project implementation capacity. Contract management failures and construction delays in FSTP projects are plausibly connected to the security environment in Amhara, where over 4,000 schools remain closed and access constraints from active insurgency operations impede normal project execution, contractor mobility, and supervision activities.",0.72,P156433,fbdd988c,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"If FSTP projects are located in or dependent on supply chains through Oromia, the persistent violence and displacement crisis creates operational disruptions affecting contractor performance and project timelines. The displacement of 288,000+ people and continued civilian attacks undermine the stable operating environment necessary for effective contract management and construction supervision.",0.65,P156433,fbdd988c,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"Large-scale internal displacement (3.3-4.7 million people) creates systemic governance and institutional fragility that extends to project-level contract management. Displacement disrupts labor availability, supply chains, and administrative capacity needed for effective FSTP contract oversight and construction execution.",0.68,P156433,fbdd988c,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The systematic assault on institutional accountability and transparency mechanisms (44 journalists detained in 2025, media law changes increasing executive control) reflects broader governance deterioration that manifests in weak contract management practices. Reduced space for independent oversight and accountability creates permissive conditions for contract governance failures to persist unchecked.",0.7,P156433,fbdd988c,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,"The project's community access restrictions and inadequate consultation with flood-affected populations in the Awash basin reflect broader institutional fragility in managing displacement and humanitarian needs. With 4.7 million people already displaced by conflict and climate impacts, the project's failure to adequately consult and include communities in flood protection efforts mirrors the systemic capacity gaps that have left IDPs in precarious conditions. The exclusion of communities from flood mitigation planning exacerbates vulnerability to climate-related displacement.",0.65,P176327,6553e0de,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,The project's inadequate community consultation and restricted access to information about flood protection works align with the broader pattern of limited civic space and constrained community voice documented in the country risk. The lack of transparent engagement with project-affected communities reflects the same governance constraints that have led to systematic suppression of independent media and civil society participation across Ethiopia.,0.6,P176327,6553e0de,Aide Memoire,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"Weak grievance mechanisms in project areas mirror the broader governance failure evident in Tigray's political crisis, where exclusion of the TPLF from elections without peaceful contestation channels has been labeled a 'declaration of war' by Tigrayan leaders. Both reflect institutional fragility in processing legitimate grievances through formal mechanisms, creating conditions for escalation.",0.72,P176327,b4031e46,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The absence of functional grievance mechanisms in project communities reflects the broader shrinking of civic space documented in the media crackdown. Both represent institutional failures to provide legitimate channels for voice and accountability, undermining community trust in formal institutions and potentially driving grievances underground.",0.68,P176327,b4031e46,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Non-functional grievance mechanisms at the project level contribute to the broader legitimacy crisis affecting state institutions. When communities cannot voice concerns through formal channels, it erodes confidence in institutional responsiveness and governance, exacerbating the legitimacy concerns that could fuel instability around the 2026 elections.",0.65,P176327,b4031e46,Aide Memoire,
ETH_2026_003,Persistent Fano insurgency and counterinsurgency operations in Amhara region,"The Amibara Embankment project is located in the Amhara region, which is experiencing active armed conflict between government forces and Fano militias. Delayed resettlement planning in this conflict-affected zone creates vulnerability to displacement disputes that could be exploited by armed groups or exacerbate existing community grievances. The project's land acquisition activities occur in an environment where territorial control is contested and civilian populations are already experiencing displacement.",0.75,P176327,ada469f2,Aide Memoire,
ETH_2026_005,Mass internal displacement and deteriorating humanitarian conditions,The resettlement delays directly intersect with Ethiopia's broader displacement crisis affecting 3.3-4.7 million people. Inadequate resettlement planning for project-induced displacement adds to existing humanitarian pressures and may create additional IDPs without proper protection mechanisms. The shrinking humanitarian funding environment compounds risks that affected communities will lack adequate support during resettlement.,0.8,P176327,ada469f2,Aide Memoire,
ETH_2026_004,Ongoing violence and displacement in Oromia region despite partial peace agreements,"While Amibara is in Amhara, it borders Oromia region where intercommunal violence and displacement are ongoing. Poorly managed resettlement processes could trigger or exacerbate intercommunal tensions between Amhara and Oromo communities, particularly given the 288,000+ people already displaced by intercommunal violence since July 2025. Land acquisition disputes in border areas carry heightened risk of communal conflict.",0.65,P176327,ada469f2,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,The inadequate community consultations on flood protection priorities reflect broader governance and institutional fragility patterns. The shrinking space for civil society engagement and community voice documented in the media freedom crackdown creates an enabling environment for exclusionary project design processes. Both risks demonstrate weakening institutional mechanisms for inclusive stakeholder engagement and accountability.,0.65,P176327,442668a7,Aide Memoire,
ETH_2026_002,Political crisis in Tigray over electoral exclusion and armed faction tensions,"The exclusion of right-bank communities from flood protection planning mirrors the broader pattern of political exclusion evident in Tigray's electoral deregistration and marginalization. Both reflect governance failures in inclusive decision-making and institutional capacity to incorporate marginalized populations in planning processes, suggesting systemic governance fragility affecting multiple sectors.",0.55,P176327,442668a7,Aide Memoire,
ETH_2026_006,Systematic crackdown on media freedom and civil society ahead of 2026 elections,"The state-owned incumbent's resistance to regulatory reform reflects broader patterns of government control over key institutions and resistance to transparency mechanisms. Both dynamics indicate institutional fragility where state-owned entities resist accountability measures and external oversight, consistent with the systematic crackdown on independent institutions ahead of elections.",0.65,P171034,4abe9c36,Aide Memoire,
ETH_2026_010,Legitimacy concerns over June 2026 elections amid insecurity and opposition exclusion,"Ethio Telecom's obstruction of regulatory reform reflects the broader governance crisis characterized by state institutions resisting democratic accountability and market-opening measures. This institutional resistance to reform is symptomatic of the same governance fragility that undermines electoral legitimacy and opposition participation, as state actors prioritize control over institutional development.",0.6,P171034,4abe9c36,Aide Memoire,
