country_risk_id,country_risk_title,connection_summary,confidence,PROJ_ID_IB,realized_risk_id,doc_type,title
PAK-005,Forced Displacement of Afghan Refugees and Non-Refoulement Violations,"If the project operates in areas with significant Afghan refugee or returnee populations (particularly in KP or Balochistan), the mass deportation of over 146,000 Afghans in 2026 and the broader displacement crisis may directly affect project stakeholder composition, community stability, and social cohesion. Refugee communities face acute protection risks, limited access to services, and heightened vulnerability, complicating project-community relations and creating additional safeguarding obligations.",0.65,P121507,70a9f4da,Implementation Status and Results Report,
PAK-012,Climate and Economic Shocks Compounding Social Vulnerability,"The project's social stakeholder tensions may be exacerbated by underlying economic and climate vulnerabilities affecting affected communities. With over 40 percent poverty, chronic malnutrition, and projected higher rainfall in 2026, communities are under severe economic stress and climate pressure. This heightens social tensions, reduces community capacity to absorb project-related disruptions, and increases vulnerability to resettlement or livelihood impacts, making stakeholder management more difficult.",0.62,P121507,70a9f4da,Implementation Status and Results Report,
PAK-006,Tirah Valley Mass Displacement Amid Counterterrorism Operations,"The project's persistent community consultation gap (33% of affected persons feel heard) directly mirrors the governance failure documented in Tirah Valley, where displaced populations reported inadequate communication and coordination between federal and provincial authorities. Both reflect institutional inability to meaningfully engage affected communities in decisions affecting their lives, compounded by the political fracture between PTI-led KP and federal government that undermines inclusive project implementation.",0.72,P121507,33477f52,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The consultation gap suggests project implementation is occurring within a fragmented governance environment where federal-provincial coordination failures (documented in Tirah response) extend to routine stakeholder engagement. The political rift between KP and federal authorities likely impairs the institutional coherence needed for effective community consultation mechanisms, particularly if the project operates across multiple governance jurisdictions.",0.68,P121507,33477f52,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The low consultation uptake (33%) reflects broader institutional fragility where patronage-based systems and weak rule of law undermine merit-based, transparent stakeholder engagement processes. Systemic governance weakness that deters investment and erodes public trust also manifests in project-level inability to establish credible, inclusive consultation mechanisms that communities perceive as responsive.",0.65,P121507,33477f52,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"Currency depreciation directly reflects and exacerbates Pakistan's macroeconomic fragility documented in PAK-007. The rupee depreciation affecting private capital mobilization is symptomatic of the broader economic instability—IMF-dependent stabilization, low growth (3.2%), high inflation (8.4%), energy import vulnerability (90% from Middle East), and fiscal unsustainability (60% interest-revenue ratio). Currency volatility undermines the IMF program's credibility and investor confidence, compounding the structural reform challenges already stalling under the current Extended Fund Facility.",0.85,P121507,3895348a,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"Currency depreciation and private capital mobilization challenges reflect deeper institutional fragility documented in PAK-011. Weak governance, poor rule of law rankings, civil-military hybrid dysfunction, and repeated IMF program failures to produce structural reform create an environment where currency instability persists and investor confidence erodes. The inability to stabilize the currency signals the governance and institutional weaknesses that deter foreign direct investment and undermine macroeconomic management.",0.75,P121507,3895348a,Implementation Status and Results Report,
PAK-003,Balochistan Separatist Insurgency Escalation and Maritime Expansion,"BLA insurgency and maritime attacks (PAK-003) directly deter foreign investment and capital mobilization, contributing to currency pressure. The risk explicitly notes FDI collapsed to USD 808 million (H1 FY2026) from USD 1.425 billion, and that 'no sane investor will risk their money' in Balochistan's volatile environment. This investment flight creates capital account pressure, contributing to rupee depreciation and reduced private capital mobilization capacity.",0.8,P121507,3895348a,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The project's persistent high political and governance risk is directly connected to Pakistan's civil-military hybrid governance system. The suppression of political opposition (PTI imprisonment, military trials), political deadlock, and institutional constraints on civilian authority create systemic governance fragility that undermines institutional capacity for project management. The SMTA's ability to manage contracts and execute procurement depends on stable, merit-based institutional functioning—precisely what the hybrid governance model compromises through politicization and military oversight.",0.85,P166732,7b7ab281,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The Karachi BRT project operates within a context of severe federal-provincial political fracture between the PML-N federal government and PTI-led provincial authorities. This center-periphery conflict directly impairs governance coordination, institutional coherence, and resource allocation—all critical for project implementation. The withholding of constitutional financial allocations and mutual accusations of political manipulation create an unstable governance environment that undermines the SMTA's operational autonomy and institutional credibility.",0.8,P166732,7b7ab281,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's high governance risk rating reflects systemic institutional fragility documented in Pakistan's governance indicators and corruption rankings. Patronage-based systems, merit-dilution, and institutional restructuring for short-term political gains directly undermine the SMTA's capacity to manage contracts transparently and execute procurement competitively. The cycle of institutional weakness and repeated reform failures creates persistent governance risk that affects project-level implementation capacity.",0.82,P166732,7b7ab281,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The project's governance risk is compounded by Pakistan's fragile macroeconomic stabilization dependent on IMF conditionality. Repeated revenue collection shortfalls, stalled structural reforms, and fiscal sustainability challenges constrain the government's ability to provide counterpart funding, maintain institutional budgets, and ensure stable project financing. Economic instability creates governance pressures that manifest as institutional dysfunction affecting project implementation capacity.",0.75,P166732,7b7ab281,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The project's macroeconomic deterioration risk is directly connected to Pakistan's fragile economic stabilization. Pakistan's economy remains critically dependent on IMF support with only 3.2% projected GDP growth (barely above population growth), over 40% poverty, and an interest-revenue ratio of 60% - one of the highest globally. The IMF downgraded growth forecasts in April 2026 to 3.5% and raised inflation to 8.4%, citing Middle East conflict impacts on Pakistan's 90% energy import dependency. These structural economic weaknesses directly undermine the BRT project's financing viability, contractor performance capacity, and operational sustainability.",0.95,P166732,79838082,Implementation Status and Results Report,
PAK-003,Balochistan Separatist Insurgency Escalation and Maritime Expansion,"The BLA's escalating insurgency and first maritime attack in April 2026 directly threaten Pakistan's investment climate and FDI inflows. Pakistan's FDI collapsed to USD 808 million in H1 FY2026 (down from USD 1.425 billion), with analysts warning that volatile security conditions deter investor confidence. This security-driven investment collapse compounds the macroeconomic pressures affecting the BRT project's ability to attract financing and maintain contractor participation.",0.85,P166732,79838082,Implementation Status and Results Report,
PAK-002,TTP Insurgency Surge and Record Terrorism Index Ranking,"Pakistan's ranking as #1 on the Global Terrorism Index 2026 with 1,139 deaths and record TTP violence creates systemic security and operational risks that compound macroeconomic deterioration. Elevated terrorism and militant activity increase security costs, disrupt supply chains, deter contractor participation, and create operational uncertainty - all of which directly impact project financing costs and implementation timelines for infrastructure projects like the BRT.",0.8,P166732,79838082,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"Pakistan's systemic corruption, weak rule of law, and institutional fragility directly undermine project implementation capacity. Poor governance indicators, patronage-based systems, and repeated IMF program failures to produce structural reform create an environment where project management, financial controls, and contractor accountability are compromised. This institutional weakness is a root driver of the macroeconomic deterioration affecting the BRT project's viability.",0.8,P166732,79838082,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The deepening rift between the PTI-led KP provincial government and the PML-N-led federal government creates governance dysfunction that impairs project coordination and resource allocation. The KP Chief Minister's allegations of federal economic strangulation and withholding of constitutional allocations directly reduce provincial capacity to co-finance or support infrastructure projects, compounding the macroeconomic pressures on the BRT system.",0.75,P166732,79838082,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The SMTA's institutional capacity constraints in contract management and procurement reflect broader governance fragility evident in Pakistan's federal-provincial political fracture. While the Tirah crisis centered on KP, the systemic pattern of weak institutional coordination between federal and provincial authorities—and political interference in administrative functions—creates an environment where implementing agencies like SMTA struggle with autonomous, merit-based project management. The federal-provincial rift documented in PAK-010 undermines the institutional coherence necessary for effective project implementation across provinces.",0.65,P166732,7f8fdd7a,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The SMTA's documented delays in contract management and procurement completion are consistent with Pakistan's systemic institutional fragility and governance weakness identified in PAK-011. The pattern of patronage-based hiring, merit-averse personnel systems, and weak rule of law that characterize Pakistan's civil-military hybrid governance directly impair the technical and administrative capacity of implementing agencies. SMTA's capacity constraints reflect the broader institutional dysfunction that pervades Pakistan's public sector, where political loyalty often supersedes professional competence in project management roles.",0.72,P166732,7f8fdd7a,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"SMTA's institutional capacity constraints may be partially attributable to the fiscal austerity and budget compression measures required under Pakistan's IMF Extended Fund Facility (PAK-007). IMF-mandated spending cuts and revenue constraints limit the resources available for institutional strengthening, staff retention, and technical capacity building within implementing agencies. The broader economic fragility and fiscal sustainability crisis create an environment where project management authorities operate with constrained budgets and difficulty attracting qualified personnel, directly impairing procurement and contract management functions.",0.58,P166732,7f8fdd7a,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The project's persistent high political and governance fragility directly reflects Pakistan's civil-military hybrid system where the civilian government operates as a junior partner to the military establishment. The suppression of political opposition (PTI imprisonment, military trials, transnational repression) and the resulting political deadlock create an unstable governance environment that undermines institutional capacity for project implementation and policy coordination.",0.85,P161402,9767ba79,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The Karachi-based project faces governance fragility exacerbated by the deepening rift between the PTI-led KP provincial government and the PML-N-led federal government. This center-periphery conflict hampers coordination, resource allocation, and institutional coherence necessary for effective project implementation, particularly in a major urban center where multiple governance layers intersect.",0.8,P161402,9767ba79,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's persistent governance fragility is rooted in Pakistan's systemic institutional weaknesses: patronage-based systems prioritizing loyalty over merit, poor rule of law indicators, and repeated failure of structural reforms. These governance deficits directly impair the institutional capacity, transparency, and accountability mechanisms required for reliable project implementation.",0.82,P161402,9767ba79,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"Political and governance fragility is intertwined with Pakistan's precarious economic stabilization dependent on IMF conditionality. Weak governance undermines revenue collection, structural reform implementation, and fiscal discipline, creating an unstable macroeconomic environment that constrains government capacity to fund and sustain project activities in Karachi.",0.78,P161402,9767ba79,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The project's downgrade in institutional capacity for implementation and sustainability directly reflects the documented federal-provincial governance fracture. The KP provincial government's alleged systematic economic strangulation by federal authorities, combined with political tensions between PTI-led KP and PML-N-led federal government, undermines the institutional coordination and resource allocation necessary for local government institutions to sustain project outcomes. This center-periphery conflict explicitly hampers governance coordination and development programming in conflict-affected provinces.",0.85,P161402,2a7216e1,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's institutional capacity downgrade is consistent with Pakistan's documented systemic governance fragility. The civil-military hybrid governance model, patronage-based institutional structures prioritizing loyalty over merit, and repeated failure of structural reforms create an environment where local government institutions lack the foundational capacity and institutional integrity to implement and sustain development outcomes. This reflects the broader pattern of institutional dysfunction documented in World Bank governance assessments.",0.8,P161402,2a7216e1,Implementation Status and Results Report,
PAK-006,Tirah Valley Mass Displacement Amid Counterterrorism Operations,"If the project operates in or near Khyber Pakhtunkhwa (particularly Khyber district), the Tirah displacement crisis and ongoing security operations directly undermine institutional capacity. The documented political fracture between KP provincial and federal authorities over the displacement response, combined with ongoing military operations and unresolved IDP registration as of March 2026, creates an unstable governance environment that constrains local institutions' ability to implement and sustain development activities.",0.65,P161402,2a7216e1,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The project's Substantial political and governance risk in Karachi is directly connected to Pakistan's civil-military hybrid governance system. The suppression of political opposition (PTI imprisonment, military trials, transnational repression) and the resulting political deadlock leave governance institutions fragmented and unpredictable. This institutional fragility undermines the coherence and stability of local government structures in Karachi that would typically coordinate with World Bank projects.",0.85,P173021,496b7fe3,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"While the cited risk focuses on KP, the federal-provincial political fracture reflects a broader governance crisis affecting all provinces, including Sindh (where Karachi is located). The breakdown in coordination between PTI-led and PML-N-led governments, accusations of political manipulation, and withholding of constitutional allocations demonstrate systemic governance dysfunction that extends to provincial capitals like Karachi, directly impacting project implementation capacity.",0.75,P173021,496b7fe3,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's Substantial governance risk reflects the documented systemic corruption and institutional fragility across Pakistan's public institutions. The civil-military hybrid system, patronage-based governance, and poor rule of law indicators directly undermine the institutional capacity required for effective project implementation in Karachi, including procurement integrity, financial management, and coordination with local authorities.",0.88,P173021,496b7fe3,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The governance instability affecting Karachi project implementation is compounded by Pakistan's fragile economic stabilization dependent on IMF conditionality. Stalled structural reforms, revenue collection failures, and fiscal sustainability challenges create an unstable macroeconomic environment that constrains government capacity to provide counterpart funding, maintain institutional commitments, and sustain project operations in Karachi.",0.78,P173021,496b7fe3,Implementation Status and Results Report,
PAK-006,Tirah Valley Mass Displacement Amid Counterterrorism Operations,"The project's high environmental and social risks in Karachi solid waste infrastructure may trigger community displacement or resettlement issues. This directly parallels the Tirah Valley displacement crisis, where large-scale infrastructure/security operations displaced 11,000+ families with severe humanitarian consequences. Both scenarios involve forced population movements, inadequate consultation with affected communities, and political fractures between federal and provincial authorities hampering coordinated response—a pattern evident in KP governance dysfunction that could replicate in Karachi if project implementation lacks inclusive planning.",0.72,P173021,b002da95,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"High environmental and social risks in a Karachi project may reflect broader governance fragmentation between federal and provincial authorities. The documented center-periphery conflict in KP—where the PTI-led provincial government and PML-N federal government clash over resource allocation and security coordination—creates institutional dysfunction that impairs project oversight, community consultation, and humanitarian safeguards. Similar governance fractures in Sindh (where Karachi is located) could undermine environmental and social risk mitigation.",0.65,P173021,b002da95,Implementation Status and Results Report,
PAK-012,Climate and Economic Shocks Compounding Social Vulnerability,"The project's high environmental and social risks occur within a context of acute social vulnerability: 40%+ poverty, malnutrition affecting one-third of children under five, and projected 20% higher rainfall in 2026 increasing flood displacement risk. Solid waste infrastructure in Karachi—a densely populated coastal city—intersects with climate vulnerability and economic stress. Implementation risks are amplified by the state's inability to fund adequate social protection, making community-level impacts from project-induced displacement or environmental degradation more severe and harder to mitigate.",0.68,P173021,b002da95,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The project's political and governance instability risk directly reflects Pakistan's civil-military hybrid governance system where political deadlock, suppression of opposition (PTI), and institutional fragmentation undermine coherent policy implementation. The Shehbaz Sharif government's junior partnership to the military and the PTI's withdrawal from negotiations create an unstable political environment that affects the government's capacity to coordinate and sustain health service delivery programs like family planning across provinces.",0.85,P178410,aebce7b9,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"While the project operates in Punjab, the documented federal-provincial political fracture between the PML-N-led federal government and PTI-led provincial governments reflects systemic governance breakdown that extends across Pakistan's administrative structure. This center-periphery conflict hampers inter-governmental coordination on health policy, resource allocation, and program implementation—dynamics that affect Punjab's ability to implement coordinated family planning services dependent on federal-provincial cooperation.",0.72,P178410,aebce7b9,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's governance instability risk is substantively connected to Pakistan's systemic corruption, patronage-based institutional structures, and poor rule of law indicators. These governance weaknesses directly undermine program implementation effectiveness by compromising institutional capacity, financial management, and service delivery accountability—core requirements for sustaining family planning service networks.",0.8,P178410,aebce7b9,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"Political instability compounds Pakistan's fragile economic stabilization, with IMF program compliance risks and stalled structural reforms limiting government capacity to fund and sustain health service delivery. The government's fiscal constraints (60% interest-revenue ratio, repeated revenue collection shortfalls) and political reluctance to implement reforms directly constrain the resources and institutional commitment available for family planning program implementation.",0.78,P178410,aebce7b9,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The project's macroeconomic financing risk directly reflects Pakistan's critically fragile economic stabilization. With IMF projections of only 3.2% GDP growth (barely above population growth), over 40% poverty, an interest-revenue ratio at 60% (one of the highest globally), and repeated revenue collection shortfalls, the government's fiscal capacity to co-finance and sustain family planning operations beyond the project period is severely constrained. The April 2026 IMF downgrade of growth forecasts to 3.5% and inflation projections to 8.4% further erode the fiscal space available for health program sustainability.",0.95,P178410,eb8b2314,Implementation Status and Results Report,
PAK-012,Climate and Economic Shocks Compounding Social Vulnerability,"The macroeconomic crisis affecting program financing occurs within a context of compounding climate and economic shocks. Pakistan's economy has stabilized primarily through import compression and spending cuts rather than productivity gains, leaving the state unable to fund adequate social protection. With 40% poverty, nearly one-third of children under five suffering stunted growth, and vulnerability to Middle East energy price shocks (90% of energy imports), the government's capacity to sustain health investments is fundamentally undermined by broader economic fragility and social vulnerability.",0.9,P178410,eb8b2314,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The macroeconomic financing risk is compounded by systemic institutional fragility. Pakistan's governance indicators remain in the lowest quartile globally, with patronage systems and political restructuring of institutions for short-term gains undermining effective resource allocation. Repeated IMF programmes have failed to produce lasting structural reform due to political reluctance and vested interests, creating a cycle of fiscal emergency that directly impacts the government's ability to commit credible co-financing and operational sustainability for health programs.",0.85,P178410,eb8b2314,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The project's elevated macroeconomic risk directly reflects Pakistan's fragile economic stabilization. The IMF's downgraded growth forecasts (3.2-3.5% for 2026-27, barely above population growth), high inflation projections (8.4%), and critical dependency on IMF funding create systemic constraints on government capacity to fund project implementation and beneficiary ability to contribute to housing reconstruction. The 60% interest-revenue ratio and stalled structural reforms limit fiscal space for project support mechanisms.",0.92,P180008,b4f04745,Implementation Status and Results Report,
PAK-012,Climate and Economic Shocks Compounding Social Vulnerability,"The macroeconomic risk is compounded by Pakistan's acute social vulnerability. With over 40% poverty, chronic malnutrition affecting one-third of children under five, and an economy stabilized through import compression and spending cuts rather than productivity gains, beneficiary households lack financial capacity to complete housing reconstruction. Projected 20% higher rainfall in 2026 increases flood displacement risk, directly threatening housing project beneficiaries and implementation timelines.",0.88,P180008,b4f04745,Implementation Status and Results Report,
PAK-006,Tirah Valley Mass Displacement Amid Counterterrorism Operations,"If the housing project targets conflict-affected populations in Khyber Pakhtunkhwa (particularly Tirah Valley or similar areas), the ongoing displacement crisis and unresolved IDP registration as of March 2026 directly impairs beneficiary identification, targeting, and implementation. The federal-provincial governance fracture over the displacement response (PAK-010) further complicates project coordination and fund disbursement mechanisms.",0.75,P180008,b4f04745,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The macroeconomic risk is amplified by governance dysfunction between federal and provincial authorities. If the project operates in Khyber Pakhtunkhwa, the alleged federal withholding of constitutional financial allocations to the PTI-led provincial government directly constrains provincial capacity to co-finance or implement housing components. The center-periphery conflict hampers coordination on development programming.",0.72,P180008,b4f04745,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The project's 'Substantial' political and governance risk rating directly reflects Pakistan's civil-military hybrid governance system. The suppression of political opposition (PTI imprisonment, military trials of 103 workers, transnational repression) and the dominance of military-civilian power-sharing arrangements create institutional fragility that undermines coherent policy implementation and coordination with civilian authorities—core governance challenges affecting project execution.",0.85,P180008,5d21bb76,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The project's governance fragility risk is directly amplified by the deepening rift between PTI-led provincial government and PML-N-led federal authorities. This center-periphery conflict hampers security coordination, humanitarian response, and development programming—precisely the institutional coordination mechanisms required for effective project implementation. The federal withholding of constitutional allocations to KP creates resource constraints and political dysfunction affecting provincial-level project delivery.",0.88,P180008,5d21bb76,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's persistent 'Substantial' governance risk rating aligns with Pakistan's documented systemic corruption, patronage-based institutional structures, and poor rule-of-law indicators. These governance pathologies directly undermine project implementation capacity through weakened institutional accountability, merit-based decision-making, and public trust—creating persistent implementation challenges that cannot be resolved through project-level interventions alone.",0.82,P180008,5d21bb76,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The elevation of fiduciary risk to 'High' is plausibly connected to Pakistan's civil-military hybrid governance system, which the FCV risk profile identifies as characterized by weak institutional accountability, suppression of oversight mechanisms, and prioritization of political loyalty over merit-based institutional function. Such governance fragility directly undermines the financial management, procurement transparency, and accountability systems that fiduciary risk assessments depend upon. The documented pattern of institutional restructuring for short-term political gains (PAK-011) compounds this vulnerability.",0.72,P180008,3e96150b,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The fiduciary risk elevation directly reflects the systemic corruption and institutional fragility documented in PAK-011, which identifies Pakistan's persistent poor performance on rule of law, corruption perceptions, and merit-based institutional function. The FCV risk explicitly notes that 'political reluctance and vested interests' dilute structural reform efforts and that patronage systems undermine public institutions. These dynamics create the exact conditions—weak financial controls, compromised procurement processes, and eroded accountability—that manifest as elevated fiduciary risk in World Bank projects.",0.78,P180008,3e96150b,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"If the project operates in or depends on coordination with Khyber Pakhtunkhwa province, the documented federal-provincial political fracture creates institutional fragmentation that undermines fiduciary controls. The FCV risk documents that the center-periphery conflict 'hampers security coordination, humanitarian response, and development programming,' which directly extends to financial management and procurement oversight. Political retribution and withholding of constitutional allocations signal institutional dysfunction that compromises project governance.",0.65,P180008,3e96150b,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,"The project's macroeconomic implementation risk directly reflects Pakistan's fragile economic stabilization environment. Pakistan's IMF-dependent economy is projected at only 3.2% GDP growth (barely above population growth), with over 40% poverty, downgraded growth forecasts, elevated inflation projections (8.4%), and a critical interest-revenue ratio of 60%. These structural fiscal constraints severely limit government resource availability for project implementation, rehabilitation activities, and institutional strengthening—the core project functions. The persistent macroeconomic risk rating reflects the underlying vulnerability of Pakistan's economic stabilization to external shocks and IMF program compliance pressures.",0.92,P179981,0d39c9f8,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The project's macroeconomic implementation risk is compounded by systemic institutional fragility and governance weaknesses. Pakistan's civil-military hybrid governance structure, poor rule-of-law indicators, patronage-based systems, and repeated IMF program failures to produce lasting structural reform directly undermine the institutional capacity required for effective project implementation. Weak governance institutions struggle to execute rehabilitation and institutional strengthening activities efficiently, and corruption diverts resources intended for project activities, exacerbating the macroeconomic constraint on implementation capacity.",0.85,P179981,0d39c9f8,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The federal-provincial political rift between the PML-N federal government and PTI-led Khyber Pakhtunkhwa province directly impacts project implementation capacity. The KP Chief Minister's allegations of systematic economic strangulation and withheld financial allocations, combined with political tensions over security response coordination, create institutional dysfunction that hampers resource mobilization and coordination for project activities. This governance fracture compounds macroeconomic constraints by fragmenting implementation authority and reducing effective resource availability at the provincial level.",0.78,P179981,0d39c9f8,Implementation Status and Results Report,
PAK-012,Climate and Economic Shocks Compounding Social Vulnerability,"The project's macroeconomic implementation risk is amplified by compounding climate and economic shocks. Pakistan's projected 20% higher rainfall, recurring flood displacement, chronic malnutrition affecting one-third of children under five, and energy import vulnerability (90% from Middle East) create cascading pressures on state fiscal capacity. These shocks force government budget reallocation toward emergency response and humanitarian needs, further constraining resources available for project rehabilitation and institutional strengthening activities.",0.8,P179981,0d39c9f8,Implementation Status and Results Report,
PAK-004,Military-Civilian Hybrid Governance and Suppression of Political Opposition,"The realized project risk of 'Political and Governance Fragility' directly reflects the broader institutional fragility documented in PAK-004. Pakistan's civil-military hybrid governance system, political deadlock between the federal government and opposition parties (PTI), and suppression of political dissent create an unstable institutional environment that undermines government capacity at all levels, including provincial administrations like Sindh. The governance dysfunction and political polarization documented in PAK-004 cascade down to provincial implementation capacity.",0.85,P179981,1cb91455,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"While PAK-010 specifically documents the KP provincial crisis, it exemplifies a broader pattern of federal-provincial political fracture affecting governance capacity across Pakistan's provinces, including Sindh. The center-periphery conflict, accusations of political manipulation, and withholding of constitutional allocations documented in PAK-010 reflect systemic governance dysfunction that extends beyond KP and directly impacts provincial governments' ability to implement development projects and sustain institutional strengthening.",0.75,P179981,1cb91455,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The realized project risk of governance fragility is substantively connected to PAK-011's documentation of systemic corruption, weak rule of law, and institutional fragility. Pakistan's poor governance indicators, patronage-based systems prioritizing loyalty over merit, and repeated failure of structural reforms create an institutional environment where provincial governments struggle to implement complex development projects and sustain capacity-building initiatives.",0.88,P179981,1cb91455,Implementation Status and Results Report,
PAK-006,Tirah Valley Mass Displacement Amid Counterterrorism Operations,"The Tirah Valley displacement crisis (January 2026) exposed a sharp political fracture between the PTI-led KP provincial government and federal authorities, with both sides trading accusations over responsibility. This center-periphery governance breakdown directly undermines provincial capacity and willingness to coordinate with federal initiatives, including policy approval processes. The delayed KP foundational literacy policy approval reflects this broader institutional dysfunction and political deadlock between KP and the federal government.",0.72,P173399,bb5219f4,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The deepening rift between the PTI-led KP provincial government and PML-N-led federal government directly explains the delayed KP policy approvals. The KP Chief Minister's allegations of systematic economic strangulation and political retribution by the federal government create institutional friction that hampers coordination on federal development programs, including foundational literacy policy approval and implementation.",0.78,P173399,bb5219f4,Implementation Status and Results Report,
PAK-003,Balochistan Separatist Insurgency Escalation and Maritime Expansion,"The BLA insurgency escalation and Operation Herof 2 (January 2026) created a severe security environment in Balochistan that constrains provincial administrative capacity and diverts government resources toward counterinsurgency. This security deterioration plausibly explains Balochistan's delayed policy approval timeline (expected September 2024, but document dated May 2025 shows continued delays), as provincial institutions struggle to function amid active insurgency and resource constraints.",0.65,P173399,bb5219f4,Implementation Status and Results Report,
PAK-010,Federal-Provincial Political Fracture and KP Governance Crisis,"The unresolved district-level grant mechanism between MoFEPT (federal) and World Bank reflects the broader federal-provincial coordination breakdown documented in PAK-010. The Tirah displacement crisis exposed how center-periphery political tensions paralyze implementation of critical services. Similarly, the stalled district grants mechanism suggests federal-provincial mistrust is preventing agreement on equitable education resource distribution mechanisms—a direct manifestation of the governance fracture that hampers 'security coordination, humanitarian response, and development programming in Pakistan's most conflict-affected province.'",0.78,P173399,427e7b09,Implementation Status and Results Report,
PAK-011,Systemic Corruption and Institutional Fragility Undermining Governance,"The persistent inability to resolve the district grants mechanism reflects the institutional fragility and governance dysfunction documented in PAK-011. The unresolved discussion between MoFEPT and World Bank suggests weak institutional capacity, unclear accountability structures, or political reluctance to establish transparent resource allocation mechanisms—consistent with Pakistan's poor rule of law indicators and patronage-based governance systems that prioritize short-term political gains over institutional reform.",0.72,P173399,427e7b09,Implementation Status and Results Report,
PAK-007,Fragile Economic Stabilization and IMF Program Compliance Risks,The project's fiduciary capacity constraints reflect broader institutional fragility in Pakistan's public sector. The PCU's inability to resource compliance reviews mirrors systemic governance weaknesses that undermine IMF program implementation and structural reform efforts. Both reflect a pattern of institutional dysfunction where technical capacity and resource allocation gaps prevent effective program execution—a dynamic that extends across Pakistan's development and stabilization agenda.,0.65,P173399,6fba9fb6,Implementation Status and Results Report,
