risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
High Political and Governance Risk Rating,"Political and governance risk remains rated as High at project approval, previous review, and current review, indicating persistent fragility in the operating environment.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Previous Rating: High, Current Rating: High",169e0f25,P158768,Implementation Status and Results Report,2022-10-20T00:00:00.000Z
High Institutional Capacity Risk for Implementation,"Institutional capacity for implementation and sustainability is rated High across all review periods, reflecting governance fragility and weak institutional structures needed to execute the project.",high,persistent,"Risk Category: Institutional Capacity for Implementation and Sustainability - Rating at Approval: High, Previous Rating: High, Current Rating: High",6e015ceb,P158768,Implementation Status and Results Report,2022-10-20T00:00:00.000Z
Worsening Stakeholder Risk,"Stakeholder risk has escalated from Substantial at approval to High in previous and current ratings, indicating emerging tensions or challenges with stakeholder engagement in the fragile context.",high,worsening,"Risk Category: Stakeholders - Rating at Approval: Substantial, Previous Rating: High, Current Rating: High",13873d6b,P158768,Implementation Status and Results Report,2022-10-20T00:00:00.000Z
PPP Regulatory Framework Destabilized by Government Amendment,"The PPP Law was amended in October 2020, causing the PPP Policy and Regulations indicator to shift from being met to unmet, indicating governance instability affecting the legal framework for project implementation.",medium,worsening,"In October 2020, the PPP Law was amended and therefore this indicator is not met.",b4817edc,P158768,Implementation Status and Results Report,2022-10-20T00:00:00.000Z
Project Grant Suspension Due to Political/Governance Instability,"IDA grants under the project have been suspended pending World Bank decision, indicating serious concerns about the operating environment and government capacity in Afghanistan.",high,worsening,Undisbursed IDA grants under this project will remain suspended until further decision is made by the World Bank.,0e70bcab,P156894,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Persistent High Political and Governance Risk,"Political and Governance risk has remained consistently rated as 'High' from project approval through current implementation, indicating ongoing fragility affecting project execution.",high,persistent,"Political and Governance [Risk Category Rating at Approval: High, Previous Rating: High, Current Rating: High]",7d2ba77c,P156894,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
High Stakeholder Risk Affecting Implementation,"Stakeholder risk is rated as 'High' and persistent, suggesting tensions or coordination challenges between government and development actors that are impeding project progress.",high,persistent,"Stakeholders [Risk Category Rating at Approval: High, Previous Rating: High, Current Rating: High]",4614ab52,P156894,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
High Institutional Capacity Risk for Implementation and Sustainability,"Institutional capacity for implementation and sustainability is rated as 'High' risk and persistent, indicating fragile government institutions unable to effectively execute project activities.",high,persistent,"Institutional Capacity for Implementation and Sustainability [Risk Category Rating at Approval: High, Previous Rating: High, Current Rating: High]",429f6189,P156894,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Severe Project Implementation Delays and Stalled Progress,"Overall Implementation Progress and Progress towards PDO achievement are both rated 'Unsatisfactory' with minimal disbursement (6.9%), indicating the conflict/governance environment is preventing effective project execution.",high,persistent,"Progress towards achievement of PDO [Previous Rating: Unsatisfactory, Current Rating: Unsatisfactory]; Overall Implementation Progress (IP) [Previous Rating: Unsatisfactory, Current Rating: Unsatisfactory]",d2e55ae4,P156894,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Project Implementation Halted Due to Political Instability and Government Collapse,"The project cannot be effectively implemented following the Taliban takeover of Afghanistan on August 15, 2021. The World Bank management decided to cancel ARTF funds based on the extraordinary situation in the country, indicating a complete breakdown in implementation capacity.",high,new,This report documents the World Bank management's decision to cancel ARTF funds in the project based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,c1d2eba5,P159655,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Deterioration in Project Results Following Political Instability,"Project performance indicators deteriorated after August 15, 2021, when the Taliban took control. Implementation continued only until this date across all three counterpart agencies (Ministry of Finance, National Procurement Authority, Supreme Audit Office), indicating cessation of effective government engagement.",high,worsening,"Despite some deterioration in the dynamics of results indicators following the MTR mission, the implementation continued to progress in all three counterpart agencies until August 15, 2021.",81c9b619,P159655,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Communication Breakdown with Provincial Government Structures,"Implementation of provincial budgeting policy was affected by limitations in communication with provinces, indicating governance fragility and difficulty in coordinating with sub-national authorities.",medium,persistent,"However, the implementation of the policy was still affected by the limitations for communication with provinces.",43023c3d,P159655,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Institutional Capacity Loss in Government Counterpart Agencies,"The project's core objective of reducing reliance on long-term technical assistants remained significantly off-track, with 492 NTAs still in place against a target of 250, indicating fragile institutional capacity in the Ministry of Finance and partner agencies that cannot sustain reforms independently.",high,persistent,Despite partial progress the indicator remained off-track significantly exceeding the third year target of 350 NTAs.,d4164243,P159655,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Security-driven work suspension affecting project completion,"Construction and installation of four substations (40,000 kVA capacity) under Component 1 was halted due to security concerns as of August 15, 2021, delaying critical electrification infrastructure completion.",high,persistent,"The construction and installation of four substations with the total capacity of 40,000kVA under Component 1 was stopped from August 15, 2021 due to the security reason and is expected to be completed within 3 months when the work will be resumed.",d4041a69,P162022,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Political and governance instability affecting project implementation,"Political and governance risk category rated as 'High' at current assessment, indicating substantial fragility in the operating environment that constrains project execution.",high,persistent,Political and Governance [Risk Category Rating] Current Rating: High,6750e7e6,P162022,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Suspension of IDA grant disbursements pending World Bank decision,"Undisbursed IDA grants ($40.44M of $60M, representing 65% of total funding) remain suspended, indicating broader institutional or political concerns affecting project financing continuity.",high,persistent,Undisbursed IDA grants under this project will remain suspended until further decision is made by the World Bank.,6cc8fa88,P162022,Implementation Status and Results Report,2022-04-26T00:00:00.000Z
Political Crisis and Portfolio Suspension,"The project was suspended following a major political crisis in Afghanistan on August 15, 2021, preventing effective implementation and halting all project activities and indicator progress.",high,new,The decision to cancel ARTF funds in the project is based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,4578397e,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Political and Governance Instability,"Political and governance risks are rated as High at both approval and current assessment, indicating persistent systemic instability affecting project implementation capacity.",high,persistent,"Political and Governance [Risk Category Rating]: High [at Approval], High [Previous Rating], High [Current Rating]",e029f3b6,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Macroeconomic Crisis Impact,"Macroeconomic risk has escalated from Substantial at approval to High in current rating, reflecting deteriorating economic conditions that constrain project implementation.",high,worsening,"Macroeconomic [Risk Category Rating]: Substantial [at Approval], High [Previous Rating], High [Current Rating]",8ac4447b,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Sector Strategies and Policies Instability,"Sector strategies and policies risk has escalated from Substantial at approval to High, indicating instability in the policy environment governing rural development and women's empowerment.",high,worsening,"Sector Strategies and Policies [Risk Category Rating]: Substantial [at Approval], High [Previous Rating], High [Current Rating]",8d35cba3,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Institutional Capacity Deterioration,"Institutional capacity for implementation has declined from Moderate at approval to High risk, indicating weakened government capacity to sustain project implementation.",high,worsening,"Institutional Capacity for Implementation and Sustainability [Risk Category Rating]: Moderate [at Approval], High [Previous Rating], High [Current Rating]",49b45815,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Fiduciary Risk Escalation,"Fiduciary risk has escalated from Substantial at approval to High, reflecting concerns about financial management and accountability in the unstable political environment.",high,worsening,"Fiduciary [Risk Category Rating]: Substantial [at Approval], High [Previous Rating], High [Current Rating]",d283aadd,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Stakeholder Engagement Risks,"Stakeholder risk has escalated from Substantial at approval to High, indicating deteriorated relationships with government and development actors due to the political crisis.",high,worsening,"Stakeholders [Risk Category Rating]: Substantial [at Approval], High [Previous Rating], High [Current Rating]",021bb2bb,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Project Activity Suspension and Stalled Progress,"All project activities have been suspended since August 15, 2021, with no progress on intermediate results indicators, preventing achievement of project development objectives.",high,new,"Because of the suspension of the portfolio and the project after the crisis in August 15, 2021, achievements of the outcomes indicators remain the same as for the previous ISR 6.",b040f571,P164443,Implementation Status and Results Report,2022-04-13T00:00:00.000Z
Project Implementation Halted Due to Political Instability in Afghanistan,"The project cannot be effectively implemented under the current extraordinary situation in Afghanistan, leading to cancellation of ARTF funds and project archival as of April 2022.",high,worsening,The decision is to cancel ARTF funds in the project based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,222761bc,P146184,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Political and Governance Risk Rated High,"Political and governance risks are rated as High in the project's risk assessment, indicating significant fragility in the operating environment.",high,persistent,Political and Governance -- High High,3876cd3c,P146184,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Disruption to Scholarship Program Due to Overseas University Closures,"Scholarship completion for Master's degrees was delayed and only 88% achieved due to closure of overseas universities, affecting academic staff development objectives.",medium,worsening,"This PBC was delayed due to the closing of overseas universities caused by the Covid19 pandemic. However, the target had been 88 percent achieved and could have been fully achieved if the scholarship winners could have continued to be supported through the Project.",49fc1183,P146184,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Political and Governance Instability Affecting Project Implementation,The project faces persistent high-level political and governance risks that have directly impacted implementation capacity and project viability in Afghanistan.,high,persistent,"Recognizing that it is improbable that projects could be effectively implemented under the current extraordinary situation in Afghanistan, the Board of Executive Directors endorsed the Bank management's recommendation to unlock the ARTF and other trust fund (TF) grants in the Afghanistan portfolio by cancelling ARTF funds towards the project and repurpose the freed resources to protect the vulnerable, help preserve human capital and key economic and social institutions and reduce the need for future humanitarian assistance.",620a325c,P160567,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Fiduciary Risk Escalation,"Fiduciary risk rating has escalated from Substantial at approval to High in current assessment, indicating deteriorating financial management and procurement oversight capacity amid the broader governance crisis.",high,worsening,"Fiduciary [Risk Rating]: Substantial [at Approval], High [Previous Rating], High [Current Rating]",8a9df36d,P160567,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Institutional Capacity Constraints for Implementation and Sustainability,"Substantial institutional capacity risks persist for implementing agencies (Ministry of Finance, Ministry of Rural Rehabilitation and Development, Independent Directorate of Local Governance) to sustain project implementation and results.",high,persistent,"Institutional Capacity for Implementation and Sustainability [Risk Rating]: Substantial [at Approval], Substantial [Previous Rating], Substantial [Current Rating]",eef95474,P160567,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
IDP and Returnee Population Pressures on Service Delivery,"High concentrations of internally displaced persons (IDPs) and returnees in targeted communities create pressure on service delivery capacity and governance structures, with 3,094 high IDP/returnee communities receiving emergency support.",medium,persistent,"Number of targeted high IDP/returnee communities provided with emergency support: 3,094 (as of 21-Jun-2021)",34166b5d,P160567,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Conflict and Fragility Study Findings Affecting Project Design,"A completed Conflict and Fragility Study has been conducted as part of project monitoring, indicating that conflict and fragility dynamics are recognized as material factors affecting project implementation.",medium,unclear,Completed studies include: CCAP Conflict and Fragility Study,d68dd0f4,P160567,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Political and Governance Instability Affecting Project Implementation,"Political and governance risks remain at High level, directly impacting the project's ability to maintain implementation momentum and institutional coordination across Afghan government agencies.",high,persistent,Political and Governance High High High,da323779,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Macroeconomic Crisis Escalation,"Macroeconomic risk rating has deteriorated from Low at approval to High currently, indicating severe economic instability affecting project financing and implementation capacity.",high,worsening,Macroeconomic Low High High,e801d612,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Institutional Capacity Collapse for Implementation,"Institutional capacity for implementation and sustainability has worsened from Substantial at approval to High risk currently, suggesting government implementing agencies (Ministry of Transport, Ministry of Public Works) are unable to effectively execute project activities.",high,worsening,Institutional Capacity for Implementation and Sustainability Substantial High High,a899f980,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Stakeholder Tensions and Coordination Breakdown,"Stakeholder risk has escalated from Moderate at approval to High currently, indicating deteriorating relationships between government, development actors, and affected communities.",high,worsening,Stakeholders Moderate High High,2da1bef5,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Suspension of IDA Grant Disbursements,"Undisbursed IDA grants remain suspended pending World Bank decision, indicating a critical breakdown in implementation conditions likely linked to governance and FCV concerns in Afghanistan.",high,persistent,Undisbursed IDA grants under the project will remain suspended until the World Bank makes further decision.,a98915ed,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Severe Project Performance Deterioration,"Progress towards PDO achievement has downgraded from Moderately Unsatisfactory to Highly Unsatisfactory, with minimal physical progress (2% pavement completion, 0% fiber optic installation, 0% roads constructed) indicating implementation paralysis likely driven by FCV conditions.",high,worsening,Progress towards achievement of PDO Moderately Unsatisfactory Highly Unsatisfactory,dd90f06b,P145347,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Halt of World Bank Operations Due to Political Crisis,"Project implementation has been halted due to the extraordinary political situation in Afghanistan. The Board endorsed cancellation of ARTF funds and repurposing of resources, indicating that effective project implementation is no longer feasible under current conditions.",high,worsening,"Recognizing that it is improbable that projects could be effectively implemented under the current extraordinary situation in Afghanistan, the Board of Executive Directors endorsed the Bank management's recommendation to unlock the ARTF and other trust fund (TF) grants in the Afghanistan portfolio by cancelling ARTF funds towards the project",1e22b7cc,P149410,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Political and Governance Instability,"Political and governance risks remain rated as High, indicating significant fragility in the operating environment that affects project implementation capacity and sustainability.",high,persistent,Risk Category Rating at Approval Previous Rating Current Rating Political and Governance -- High High,b62205aa,P149410,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Stakeholder Tensions and Support Volatility,"Stakeholder risk is rated High, suggesting tensions between government, development actors, and communities that could undermine project implementation and community support for the CASA-1000 transmission line.",high,persistent,Risk Category Rating at Approval Previous Rating Current Rating Stakeholders -- High High,183710a1,P149410,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Macroeconomic Crisis Affecting Implementation,"Macroeconomic risk is rated High, indicating severe economic instability in Afghanistan that constrains project implementation capacity and resource availability.",high,persistent,Risk Category Rating at Approval Previous Rating Current Rating Macroeconomic -- High High,e6b90530,P149410,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
No Progress on Project Development Objectives,"The project has made no progress toward PDO achievement due to the halt of World Bank operations, with the overall rating remaining Moderately Unsatisfactory.",high,worsening,"Overall Comments PDO As previously stated, no progress was recorded given the halt of WB operations.",0cfe2c0b,P149410,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Project Implementation Halted Due to Political Crisis in Afghanistan,"The project cannot be effectively implemented under the current extraordinary situation in Afghanistan, leading to cancellation of ARTF funds. This indicates a fundamental breakdown in implementation capacity due to the political and security crisis.",high,worsening,This ISR documents the decision to cancel ARTF funds in the project. The decision is based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,29cd9e86,P158768,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Persistent High Political and Governance Risk,"Political and governance risk remains rated as High across all assessment periods (at approval, previous, and current), indicating sustained fragility in the government institutions required for project implementation.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Previous Rating: High, Current Rating: High",8a6d1706,P158768,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
High Institutional Capacity Risk for Implementation,"Institutional capacity for implementation and sustainability remains rated as High, reflecting ongoing challenges with government agencies' ability to execute project activities effectively.",high,persistent,"Risk Category: Institutional Capacity for Implementation and Sustainability - Rating at Approval: High, Previous Rating: High, Current Rating: High",93c23340,P158768,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
PPP Regulatory Framework Destabilized by Recent Amendments,"The PPP Law was amended in October 2020, causing the PPP Policy and Regulations indicator to shift from being met to not met. This indicates political instability affecting the legal framework necessary for project implementation.",high,worsening,"The PPP Law was revised (through a process led by the IMF) and approved by the Cabinet on September 5, 2018. In October 2020, the PPP Law was amended and therefore this indicator is not met.",aa3cf50d,P158768,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Compliance Review Required Due to Governance Changes,"Institutional development recommendations regarding compliance with PPP Law and PIM processes need to be reviewed in light of 2020 amendments, indicating that political/governance changes have created uncertainty about ongoing compliance.",medium,worsening,"Recommendations 7, 8 and 9 had earlier been met but now need to be reviewed in light of the 2020 amendment to the PPP Law and the 2020 PIM Regulations.",eac8a77e,P158768,Implementation Status and Results Report,2022-04-12T00:00:00.000Z
Project Implementation Suspended Due to Political Crisis,"The project cannot be effectively implemented under the current extraordinary situation in Afghanistan. ARTF and GFF funds have been cancelled, and IDA grants remain suspended pending World Bank decision.",high,new,The decision to cancel Afghanistan Reconstruction Trust Fund (ARTF) and Global Financing Facility (GFF) funds in the project is based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan. Undisbursed IDA grants under this project will remain suspended until further decision is made by the World Bank.,a05d8957,P160615,Implementation Status and Results Report,2022-04-11T00:00:00.000Z
Political and Governance Instability Affecting Implementation,"Political and governance risks remain rated as High, indicating persistent fragility in the operating environment that constrains project implementation capacity.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Previous Rating: High, Current Rating: High",e9765b88,P160615,Implementation Status and Results Report,2022-04-11T00:00:00.000Z
Service Provider Payment Delays Due to Institutional Breakdown,"Significant delays in timely payments to BPHS/EPHS service providers (only 47% receiving timely and complete payments against 100% target), indicating governance and institutional capacity collapse affecting health service delivery.",high,persistent,"Percentage of BPHS/EPHS service providers receiving timely and complete payments as per contractual obligations: Actual 47.00%, End Target 100.00%. Comments: There was significant delays in timely payments to service providers.",86b2f908,P160615,Implementation Status and Results Report,2022-04-11T00:00:00.000Z
Project Implementation Halted Due to Extraordinary Political Situation,"The project cannot be effectively implemented under the current extraordinary situation in Afghanistan, leading to cancellation of ARTF funds and suspension of implementation activities.",high,new,This ISR documents the decision to cancel ARTF funds in the project is based on the consideration that the project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,f891da8a,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Political and Governance Instability Escalation,"Political and Governance risk rating has remained consistently high throughout project implementation, indicating persistent governance fragility affecting project execution.",high,persistent,"Political and Governance [Risk Category Rating at Approval: High, Previous Rating: High, Current Rating: High]",08529658,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Macroeconomic Crisis Impacting Implementation,"Macroeconomic risk has escalated from Substantial to High, reflecting deteriorating economic conditions that threaten project viability and implementation capacity.",high,worsening,"Macroeconomic [Risk Category Rating at Approval: Substantial, Previous Rating: Substantial, Current Rating: High]",9f44f566,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Institutional Capacity Collapse for Implementation,"Institutional capacity for implementation and sustainability risk has escalated to High, indicating the implementing agencies (Ministry of Agriculture, Irrigation and Livestock, Ministry of Finance) lack capacity to execute project activities under current conditions.",high,worsening,"Institutional Capacity for Implementation and Sustainability [Risk Category Rating at Approval: Substantial, Previous Rating: Substantial, Current Rating: High]",53f392d6,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Fiduciary Risk Escalation,"Fiduciary risk has escalated from Substantial to High, indicating compromised ability to manage funds and ensure accountability in the extraordinary situation.",high,worsening,"Fiduciary [Risk Category Rating at Approval: Substantial, Previous Rating: Substantial, Current Rating: High]",f8a5a658,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Sector Strategies and Policies Destabilization,"Sector strategies and policies risk has escalated to High, suggesting the policy environment for agriculture and food supply is no longer conducive to project implementation.",high,worsening,"Sector Strategies and Policies [Risk Category Rating at Approval: Moderate, Previous Rating: Moderate, Current Rating: High]",471332df,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Technical Design Viability Compromised,"Technical design risk has escalated to High, indicating the project's technical approach is no longer feasible under current extraordinary circumstances.",high,worsening,"Technical Design of Project or Program [Risk Category Rating at Approval: Moderate, Previous Rating: Moderate, Current Rating: High]",7ad56f1a,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Stakeholder Engagement Deterioration,"Stakeholder risk has escalated to High, suggesting tensions or inability to engage with government and development actors in the current political environment.",high,worsening,"Stakeholders [Risk Category Rating at Approval: Moderate, Previous Rating: Moderate, Current Rating: High]",2bfabb53,P174348,Implementation Status and Results Report,2022-04-10T00:00:00.000Z
Project Implementation Halted Due to Political Instability and Government Change,"The project cannot be effectively implemented under the current extraordinary situation in Afghanistan, leading to cancellation of ARTF funds. This reflects a fundamental breakdown in implementation capacity due to political upheaval.",high,worsening,The decision to cancel Afghanistan Reconstruction Trust Fund (ARTF) funds in this Project is based on the consideration that the Project cannot be effectively implemented under the current extraordinary situation in Afghanistan.,93962593,P166978,Implementation Status and Results Report,2022-04-08T00:00:00.000Z
Political and Governance Instability Affecting Project Sustainability,"Political and Governance risk category remains rated as High at approval, previous, and current ratings, indicating persistent and severe governance fragility undermining project implementation and institutional reform objectives.",high,persistent,"Risk Category: Political and Governance - Rating at Approval: High, Previous Rating: High, Current Rating: High",6bdb5197,P166978,Implementation Status and Results Report,2022-04-08T00:00:00.000Z
Institutional Capacity Collapse for Implementation and Sustainability,"Institutional Capacity for Implementation and Sustainability remains rated High across all periods, indicating severe constraints in government agencies' ability to execute and sustain HRM reforms amid political instability.",high,persistent,"Risk Category: Institutional Capacity for Implementation and Sustainability - Rating at Approval: High, Previous Rating: High, Current Rating: High",21624c0b,P166978,Implementation Status and Results Report,2022-04-08T00:00:00.000Z
Stakeholder Tensions and Governance Fragility Worsening,"Stakeholder risk rating has escalated from Substantial at approval to High in previous and current ratings, indicating emerging tensions between government and development actors or among stakeholders regarding project implementation.",high,worsening,"Risk Category: Stakeholders - Rating at Approval: Substantial, Previous Rating: High, Current Rating: High",ee9749b4,P166978,Implementation Status and Results Report,2022-04-08T00:00:00.000Z
Political and Governance Instability Affecting Service Provider Contracting,"Governance fragility is preventing timely contract renewal and award processes for health service providers, directly disrupting service delivery across provinces.",high,persistent,"None of the 31 provincial contracts had been extended or awarded to new service providers ahead of the contract expiration date of June 30, 2021.",25ace49e,P160615,Implementation Status and Results Report,2021-10-07T00:00:00.000Z
Government Payment System Breakdown Threatening Service Delivery,"Institutional capacity collapse within MOPH is causing severe delays in provider payments, undermining the sustainability of health service delivery and threatening project outcomes.",high,worsening,"Challenges in the timely handling of service provider contracts and payments by MOPH have placed health service delivery at risk... only 47% of service providers received timely and complete payments since the last ISR archived on April 30, 2021.",3dad41e3,P160615,Implementation Status and Results Report,2021-10-07T00:00:00.000Z
High Political and Governance Risk Rating Persisting,"Political and governance risks remain rated as 'High' at both approval and current assessment, indicating sustained fragility affecting project implementation environment.",high,persistent,"Political and Governance [Risk Category Rating]: High [at Approval], High [Previous Rating], High [Current Rating]",af77c024,P160615,Implementation Status and Results Report,2021-10-07T00:00:00.000Z
Political Change and Government Transition,"The August 15, 2021 change in government in Afghanistan has caused the World Bank operational portfolio to be paused pending decisions on future funding, directly halting project implementation activities.",high,new,"Currently, the WB operational portfolio is paused until a decision is made about future funding.",1d0ebfe7,P174119,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Growing Rural and Urban Insecurity,Increasing insecurity in rural areas and cities is affecting project implementation capacity and field operations for household support distribution.,high,worsening,The Government's progress was made despite growing insecurity in the rural areas and cities,641008bb,P174119,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Parliamentary Opposition to Government Program,"Seven months of Parliamentary opposition (October 2020 to April 2021) to the Government's Dastarkhan-e-milli program delayed approval of urban spending budgets for IDLG and Kabul Municipality, impacting project implementation timelines.",high,persistent,despite approximately seven months of Parliamentary opposition (from October 2020 to April 2021) to the Government's Dastarkhan-e-milli program which delayed the approval of the urban spending budgets for the Independent Directorate of Local Governance (IDLG) and Kabul Municipality,85c51c00,P174119,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Governance Fragility and Implementation Capacity Constraints,"Political and governance risks remain rated as High, with institutional capacity for implementation and sustainability also rated as Substantial risk, affecting the ability of implementing agencies to complete project activities.",high,persistent,Risk Category Rating at Approval Previous Rating Current Rating Political and Governance High High High,87013318,P174119,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Political and Governance Instability Escalation,"Political and governance risk rating has escalated from Substantial to High, indicating worsening conditions affecting project implementation in Afghanistan.",high,worsening,Political and Governance -- Substantial High,9a4fdfc4,P149410,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Macroeconomic Instability Affecting Implementation,"Macroeconomic risk rating has escalated from Substantial to High, creating challenging conditions for project execution and community support activities.",high,worsening,Macroeconomic -- Substantial High,6977e8e0,P149410,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Stakeholder Tensions and Opposition,"Stakeholder risk rating has increased from Moderate to High, suggesting emerging tensions or opposition affecting project implementation and community engagement.",high,worsening,Stakeholders -- Moderate High,51ab9663,P149410,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Mobility and Security Constraints on Project Activities,Project management and monitoring activities are being constrained by security challenges that limit staff mobility and field operations in the project area.,medium,persistent,Project management activities under Component 3 (Project Implementation Support and Third Party Monitoring) and Component 4 (Communications and Outreach) were broadly implemented as planned despite facing some mobility and security challenges during the reporting period.,9ca8436b,P149410,Implementation Status and Results Report,2021-10-06T00:00:00.000Z
Government Collapse and Loss of Implementation Partner Capacity,"The Afghan government collapsed during project implementation, eliminating the primary implementing agency (IARCSC) and disrupting all ongoing activities. This represents a fundamental breakdown in governance capacity and institutional continuity.",high,new,There were close to 100 positions under the final quality assurance review and ready to be hired at the time of the total collapse of the government.,90cc0023,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Political Instability Driving Staff Attrition,"Political and governance instability has caused significant attrition among project-hired civil servants, with 169 of 838 appointed staff (20%) leaving the civil service for personal, professional, and potentially political reasons.",high,persistent,"669 of these appointees are active and 169 of them have left the civil service for different personal, professional, and potentially political reasons.",6db58c21,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Escalating Political and Governance Risk Rating,"The Political and Governance risk category has escalated from Substantial to High in the current rating, reflecting deteriorating political stability and governance fragility affecting project implementation.",high,worsening,Risk Category Rating at Approval Previous Rating Current Rating Political and Governance High Substantial High,02e476a8,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Stakeholder Risk Escalation,"Stakeholder risk has increased from Substantial to High, indicating growing tensions or opposition from key stakeholders related to project implementation in the fragile governance context.",high,worsening,Risk Category Rating at Approval Previous Rating Current Rating Stakeholders Substantial Substantial High,f43f79d1,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Sector Strategies and Policies Risk Escalation,"Sector Strategies and Policies risk has escalated from Substantial to High, reflecting instability in the policy environment and government priorities affecting project alignment and sustainability.",high,worsening,Risk Category Rating at Approval Previous Rating Current Rating Sector Strategies and Policies Substantial Substantial High,d5100108,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Government Liability Accumulation and Financial Instability,"The government accumulated approximately US$1 million in unpaid liabilities under the project for salaries and services as of August 2021, indicating fiscal stress and inability to meet financial obligations during political instability.",medium,persistent,"The then Government has accumulated around US$ one million liabilities under the Project in unpaid salaries and payment in lieu of goods and services received as of August 15, 2021.",8a9df486,P166978,Implementation Status and Results Report,2021-10-04T00:00:00.000Z
Unfavorable Security Situation Impeding Project Implementation,"The project's implementation has been moderately delayed due to an unfavorable security situation in Afghanistan, affecting the pace of civil works contracts and overall project progress.",high,persistent,"This was largely because of the unfavorable security situation, delays in onboarding the project's key personnel, slow progress in civil works contracts, and in disbursing grants to the Community Development Councils (CDC) for implementing watershed and irrigation subprojects.",525a6d0e,P174348,Implementation Status and Results Report,2021-09-29T00:00:00.000Z
