risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Political and Governance Instability Affecting Implementation Timelines,"Persistent substantial political and governance risks are impacting project implementation, evidenced by repeated delays in critical agreements and the need for cautious sequencing of restructuring decisions. The project has experienced significant delays in on-lending agreement execution and restructuring approval processes.",high,persistent,"While BPE was ready to sign these agreements in May 2024 when the DISREP IPF on-lending agreements were signed, it was agreed with the Bank that it would be more cautious to wait to have the restructuring agreed and processed.",4fdf148a,P172891,Implementation Status and Results Report,2025-01-30T22:00:06.000Z
Governance Fragility in Distribution Companies Affecting Program Execution,"Weak governance frameworks within DISCOs are creating implementation barriers. Multiple fiduciary and governance conditions remain in-progress and are blocking on-lending agreements, indicating governance capacity constraints that could affect program delivery.",high,persistent,Ensure existing governance and anti-corruption framework incorporate the Program... Under preparation and will be condition to sign PforR on-lending agreements with DisCos.,1e9507b3,P172891,Implementation Status and Results Report,2025-01-30T22:00:06.000Z
Institutional Capacity Constraints in Government Implementation Units,"The BPE PIU (Program Implementation Unit) has not yet been constituted, creating institutional gaps in government capacity to manage the PforR component. This reflects broader governance fragility affecting implementation readiness.",medium,persistent,"The BPE PIU should be constituted by January 31, 2025 (to manage the PforR of DISREP).",9eec1bee,P172891,Implementation Status and Results Report,2025-01-30T22:00:06.000Z
Governance Risk in Internal Control Systems of DISCOs,"DISCOs lack adequate internal control frameworks, creating fiduciary and governance risks. In-depth internal control reviews are still under preparation and are blocking program execution, indicating systemic governance weaknesses.",high,persistent,Undergo in-depth internal control review (as part of NERC's open book review or otherwise) and establish a framework to address identified risks... Under preparation and will be condition to sign PforR on-lending agreements with DisCos.,f53019ff,P172891,Implementation Status and Results Report,2025-01-30T22:00:06.000Z
Institutional Capacity Constraints Affecting Implementation in Conflict-Affected States,"Substantial institutional capacity risks persist for implementation and sustainability, particularly as the Additional Financing project only became effective in August 2024 and activities are just starting in AF states. This creates vulnerability in potentially fragile governance environments where state capacity may be limited.",medium,persistent,"While the AF was approved in September 2023, it only became effective in August 2024. As a result, activities are only getting started in the AF project states, and the task team expects rapid progress on project activities in subsequent missions.",78679148,P170664,Implementation Status and Results Report,2025-01-21T22:05:11.000Z
Governance Fragility in State-Level Implementation Units,"The project relies heavily on State Project Implementation Units (SPIUs) and School Based Management Committees (SBMCs) for execution. The risk rating for 'Institutional Capacity for Implementation and Sustainability' remains 'Substantial,' indicating ongoing concerns about the ability of these governance structures to effectively manage project activities, particularly in fragile contexts.",medium,persistent,Institutional Capacity for Implementation and Sustainability [Risk Rating] Substantial [at Approval] Substantial [Last Approved] Substantial [Proposed],06c7dcef,P170664,Implementation Status and Results Report,2025-01-21T22:05:11.000Z
Stakeholder Engagement and Community Acceptance Challenges,The project requires massive sensitization campaigns and community engagement to enroll girls in school and educate stakeholders about financial incentives. The moderate stakeholder risk rating and the need for intensive outreach suggest potential resistance or governance tensions that could impede implementation in politically sensitive contexts.,medium,persistent,"Massive sensitization campaign to enroll girls in school and educate stakeholders about financial incentives (FI) and all states are to complete registration and verification process for FI beneficiaries (P5/P6 and JSS2/JSS3) by February 28, 2025.",c9b842b5,P170664,Implementation Status and Results Report,2025-01-21T22:05:11.000Z
Insecurity and Conflict Affecting Program Implementation in Northeast and Northwest Regions,"Security challenges in the Northeast and Northwest regions are impacting program implementation capacity and service delivery. A security needs assessment was conducted, indicating recognized security risks to program operations in these areas.",high,persistent,Conduct security need assessment Source DLI# Responsibility Timing Timing Value Status Environmental and Social Systems NA State Governments and FCT (NE and NW) Other Before commencement of implementation in each State Completed,31df27ae,P174114,Implementation Status and Results Report,2025-01-14T16:05:13.000Z
Fragility and Conflict Dynamics Amplifying Development Challenges,"The document explicitly recognizes that fragility, conflict, and insecurity are amplifying challenges in the operating environment, necessitating shock-responsive interventions to build resilience at community levels.",high,persistent,"As climate change and other economic and social shocks amplify challenges related to fragility, conflict, and insecurity, interventions supported by NG-CARES are helping to build resilience at individual, household, and community levels.",538fbc0e,P174114,Implementation Status and Results Report,2025-01-14T16:05:13.000Z
Loss of Institutional Functionality in Conflict-Affected Areas,"State CARES coordination units and delivery platforms have become non-functional in Anambra State, indicating institutional capacity collapse in certain areas, likely related to security and governance challenges.",medium,worsening,"While Imo State Coordination Units and Delivery Platforms are now operating, we observed that the platforms are no longer functional in Anambra State.",66383e38,P174114,Implementation Status and Results Report,2025-01-14T16:05:13.000Z
Economic Shocks and Macroeconomic Instability Affecting Vulnerable Populations,"Fuel subsidy reforms and foreign exchange rate unification are creating economic hardships that compound fragility risks and increase vulnerability of target populations, with macroeconomic risk rated as High.",high,persistent,"It highlights the extensive reach and positive impact of NG-CARES, emphasizing the need for continued support to poor communities, families, farmers, and local firms in the face of prevailing climate change and economic hardships, including those brought about by the ongoing fuel subsidy reforms and foreign exchange rate unification.",7c90c395,P174114,Implementation Status and Results Report,2025-01-14T16:05:13.000Z
State-level governance fragility affecting project implementation capacity,"Wide disparity in state performance across 19 participating states, with 5 states (Ebonyi, Ekiti, Kogi, Osun, Oyo) unable to award any civil works contracts, suggesting governance capacity constraints or political barriers to implementation at subnational level.",medium,persistent,"There is a wide disparity in performance and awards across the 19 participating states. Ebonyi, Ekiti, Kogi, Osun, and Oyo are yet to award any civil works contracts",88e1ac8e,P163353,Aide Memoire,2024-12-10T09:30:05.000Z
Slow sector reform operationalization across states,"Only 2 out of 19 states have fully operationalized required road sector reforms (RARA and SRF), indicating potential political resistance or governance fragility in implementing structural reforms necessary for project success.",medium,persistent,"Two out of the 19 participating states have fully operationalized the RARA and SRF, i.e., passing the bill into law and receiving the governor's ascent.",f6135d57,P163353,Aide Memoire,2024-12-10T09:30:05.000Z
Governance Fragility and Institutional Bottlenecks Delaying Project Implementation,"State administrative bottlenecks and delays in obtaining state approvals are impeding project implementation timelines. The document indicates that the Ogun State Project Financial Management Unit's support is needed to improve capacity and navigate administrative obstacles, suggesting governance fragility affecting development actor coordination.",medium,persistent,The Ogun State Project Financial Management Unit's support is needed to improve the internal auditor's capacity and navigate the PIU's administrative bottlenecks.,42624e31,P164031,Aide Memoire,2024-10-03T10:45:02.000Z
Tension Between Federal and State Government on Project Restructuring,"The amended Financing Agreement signed by the World Bank on June 28, 2024, remains unsigned by the Federal Republic of Nigeria as of August 30, 2024, creating a governance impasse. This delay in federal countersignature is blocking project restructuring and subsequent subsidiary loan agreement amendments, indicating tension between federal and state development implementation.",high,persistent,"The amended financing agreement signed by the World Bank (June 28, 2024) is awaiting countersignature from the Federal Government of Nigeria.",0ffcdb5c,P164031,Aide Memoire,2024-10-03T10:45:02.000Z
Potential Project Activity Cancellations Due to Implementation Delays,"A second restructuring is planned for October 2024 to cancel activities if key milestones are not met by September 2024. This reflects governance fragility and implementation capacity constraints that may force abandonment of critical development objectives, including rural road rehabilitation and technical college upgrades.",high,worsening,The Project may require a second restructuring in October 2024 to cancel activities if key milestones are not met by September 2024. Significant acceleration in implementation is needed to complete project activities by closing.,b71f68b1,P164031,Aide Memoire,2024-10-03T10:45:02.000Z
Delays in State Approvals Blocking Procurement and Service Delivery,"Multiple procurement processes are delayed due to lack of state approvals, including pre-qualification evaluation reports pending since April 2024 and consultancy service approvals. These delays are directly affecting service delivery to farmers and beneficiaries, indicating governance capacity constraints.",medium,persistent,The following are still pending approval with the State – (i) the recruitment of consultancy services for the development of feasibility studies and ESMP; (ii) pre-qualification evaluation report of contractors (pending since April 2024); (iii) consultancy services for the preparation of the ESMPs for post-harvest processing facilities and poultry pens in four zones.,345f3dd0,P164031,Aide Memoire,2024-10-03T10:45:02.000Z
Payment Delays to Service Providers Affecting Farmer Livelihoods,"Delays in reimbursement payments to service and input providers are slowing delivery of critical services to farmers, creating livelihood pressures. This reflects governance and financial management fragility affecting vulnerable populations dependent on project support.",medium,persistent,"However, challenges slowing progress in this area include (i) delays in payments to reimburse the service/input providers, which in turn delays delivery of services; (ii) insufficient service providers to meet the farmer demand.",69c84cd1,P164031,Aide Memoire,2024-10-03T10:45:02.000Z
Insecurity Hindering Project Implementation in Northern States,Project team reports that insecurity is a challenge in some northern States and may hinder Project implementation. State offices are attempting to mitigate through partnerships with state security advisers.,high,persistent,The Project team reported that insecurity is a challenge in some northern States and may hinder Project implementation. Various State offices have contacted their state security advisers and are forging partnerships to support their activities on the field.,067423ba,P160865,Aide Memoire,2024-07-29T05:30:02.000Z
Conflict Dynamics Requiring Localized Management Structures,"Project implementation in conflict-affected areas requires establishment of community conflict committees for monitoring and localized conflict resolution. Committees have been trained in conflict management, early warning, and early response, indicating ongoing conflict tensions.",medium,persistent,"Most implementing States have also established community conflict committees to monitor and offer localized solutions to their problems. These committees have been trained in conflict management, early warning, and early response by selected consultants from reputable institutions of higher learning.",a8097026,P160865,Aide Memoire,2024-07-29T05:30:02.000Z
Grievance Redress System Not Yet Operationalized,"Although Grievance Redress Officers are present in all State offices, the Grievance system is not yet operationalized, creating a gap in conflict/complaint resolution mechanisms critical for FCV contexts.",medium,new,"Although Grievance redress officers are present in all State offices, the Grievance system is not yet operationalized.",90d9e385,P160865,Aide Memoire,2024-07-29T05:30:02.000Z
Participatory Conflict Monitoring System Not Yet Commenced,"A planned participatory monitoring and learning assessment to identify various actors in conflict management and conflict triggers has not yet commenced, delaying understanding of conflict dynamics affecting implementation.",medium,new,A planned participatory monitoring and learning assessment will commence soon to identify the various actors in conflict management and various types of conflict triggers.,723c0533,P160865,Aide Memoire,2024-07-29T05:30:02.000Z
Political and Governance Instability Affecting Implementation,The project faces substantial political and governance risks in Nigeria that could undermine implementation of women's economic empowerment activities across states.,high,persistent,Political and Governance [Risk Category Rating]: Substantial,17ac227f,P179447,Implementation Status and Results Report,2024-06-28T21:05:57.000Z
Macroeconomic Instability Impacting Project Viability,"Substantial macroeconomic risks in Nigeria pose ongoing threats to the project's ability to achieve its development objectives, particularly regarding women's savings mobilization and financial inclusion targets.",high,persistent,Macroeconomic [Risk Category Rating]: Substantial,e188dee2,P179447,Implementation Status and Results Report,2024-06-28T21:05:57.000Z
Technical Design and Implementation Capacity Constraints,"Substantial risks in technical design of the project and institutional capacity for implementation could affect the delivery of complex components involving digital applications, climate screening, and multi-level institutional coordination.",high,persistent,Technical Design of Project or Program [Risk Category Rating]: Substantial,5287ed71,P179447,Implementation Status and Results Report,2024-06-28T21:05:57.000Z
Fiduciary Risk in Project Execution,Substantial fiduciary risks exist that could compromise the integrity of fund management and financial controls across the Federal Ministry of Women Affairs and implementing partners.,high,persistent,Fiduciary [Risk Category Rating]: Substantial,7c91884f,P179447,Implementation Status and Results Report,2024-06-28T21:05:57.000Z
Government Program Suspension and Trust Deficit,"The government temporarily suspended the cash transfer program in January 2024 to conduct a review, indicating governance concerns and potential loss of confidence in program delivery. This suspension directly disrupted implementation and suggests underlying political or governance fragility.",high,persistent,"In January 2024, the government temporarily suspended the cash transfer program and other social investment programs, to conduct a review.",a23f1e65,P176935,Implementation Status and Results Report,2024-06-11T19:35:08.000Z
Continued Government Oversight and Control Tensions,"An inter-ministerial review panel chaired by the Finance Minister continues to provide oversight of the cash transfer program following resumption. This ongoing governmental control and monitoring suggests persistent tensions between government and program implementation, with potential for future disruptions.",medium,persistent,"Following the resumption of the cash transfer program, the review panel continues to provide oversight and support to the implementation of the cash transfer program.",5c34b657,P176935,Implementation Status and Results Report,2024-06-11T19:35:08.000Z
Political Instability Reflected in Substantial Risk Rating,"The project maintains a 'Substantial' rating for Political and Governance risk, indicating significant concerns about political instability and governance fragility affecting implementation sustainability.",high,persistent,"Political and Governance [Risk Category Rating]: Substantial [at Approval], Substantial [Last Approved Rating], Substantial [Proposed Rating]",3cb1d1f3,P176935,Implementation Status and Results Report,2024-06-11T19:35:08.000Z
Political and Governance Instability Affecting State-Level Implementation,"Political and governance fragility remains a substantial risk to project implementation across participating states, potentially affecting the ability of state governments to maintain commitment to rural road management reforms and institutional establishment.",high,persistent,Political and Governance Substantial Substantial Substantial,5c02373b,P163353,Implementation Status and Results Report,2024-05-14T00:00:00.000Z
Institutional Capacity Constraints in Conflict-Affected or Fragile States,"While institutional capacity risk has improved from High to Moderate, the project operates across 19 Nigerian states with varying governance capacity. Fragile institutional environments may impede the establishment and operationalization of Rural Access Roads Agencies (RARA) and State Road Funds (SRF), particularly in states with weaker governance structures.",medium,improving,Institutional Capacity for Implementation and Sustainability High Moderate Moderate,0713f4a3,P163353,Implementation Status and Results Report,2024-05-14T00:00:00.000Z
Unspecified 'Other' Risk Category at High Level,"A high-level 'Other' risk category persists at the project level without detailed explanation in the document, which may encompass FCV-related threats such as insecurity, community tensions, or conflict dynamics affecting project implementation in participating states.",unclear,persistent,Other High High High,c6ddbde5,P163353,Implementation Status and Results Report,2024-05-14T00:00:00.000Z
Political Transition Delaying National WASH Fund Establishment,"The push to pass the water bill through the National Assembly before the May 2023 political transition failed, delaying establishment of the National WASH Fund and impacting DLI 1 disbursements. The bill must now be re-presented to the new National Assembly.",high,worsening,The push to get the water bill passed by the National Assembly (NASS) before the political transition which happened in May 2023 did not materialize. This may result in a delay in establishing the National WASH fund as it is part of the proposed water bill. The Ministry plans to review and present again to the new National Assembly the bill after holding stakeholder consultative fora across the country.,8c4da1ce,P170734,Implementation Status and Results Report,2024-03-22T00:00:00.000Z
Political Instability Rated as High Risk,"Political and Governance risk category is rated as 'High' in the current assessment, up from 'Substantial' at approval, indicating worsening political instability affecting program implementation.",high,worsening,"Political and Governance [Risk Category Rating]: Previous Rating High, Current Rating High",7e316320,P170734,Implementation Status and Results Report,2024-03-22T00:00:00.000Z
Political and Governance Instability Affecting Program Implementation,"Political and governance risks remain substantial and are actively affecting project implementation, as evidenced by the government's unilateral decision to change program parameters without prior coordination with the World Bank, indicating governance fragility and potential tensions between government and development actors.",high,persistent,"The Federal Ministry of Humanitarian Affairs and Poverty Alleviation has communicated the government's decision to change the program parameters focused on the economic shock response. The decision is now to cover 15 million households with cash transfers of N25,000 over 3 months.",38362d64,P176935,Implementation Status and Results Report,2023-12-22T00:00:00.000Z
Macroeconomic Instability Impacting Project Delivery,Substantial macroeconomic risks are persisting and affecting the project's ability to deliver cash transfers at planned levels. The Central Bank of Nigeria's mandate for BVN/NIN account operations and currency volatility (evidenced by exchange rate changes from project approval) create implementation challenges.,high,persistent,The Central Bank of Nigeria has recently released a circular mandating the use of BVN and/or NIN for account operations (including Tier-1 accounts).,82cd35d7,P176935,Implementation Status and Results Report,2023-12-22T00:00:00.000Z
Institutional Capacity and Governance Constraints in Third-Party Monitoring,"Third-party monitoring through civil society organizations, critical for accountability and grievance redressal in fragile contexts, has not been operationalized. Zero states have functional TPM systems despite a baseline of 19 states, indicating governance and institutional capacity gaps that may undermine project transparency and beneficiary protection.",high,worsening,"States where the Third Party Monitoring (TPM) implemented through CSO is functional (Number, Custom) Baseline Actual (Previous) Actual (Current) End Target Value 19.00 0.00 0.00 37.00",c8712bb6,P176935,Implementation Status and Results Report,2023-12-22T00:00:00.000Z
