risk_title,risk_summary,severity,direction,evidence_quote,realized_risk_id,PROJ_ID_IB,doc_type,doc_date
Limited capacity and service delivery challenges in refugee-hosting locations,"Refugee-hosting locations, particularly Pugnido, face critical challenges with Commercial Bank of Ethiopia (CBE) branch capacity, including delays in payment and bank account opening, affecting beneficiary access to cash transfers.",high,persistent,"Finally, there have been delays in payment and bank account opening in some cities, particularly refugee-hosting locations where the capacity of the local CBE branches is considerably low (e.g. Pugnido).",7d1cc732,P169943,Aide Memoire,2025-01-17T12:15:05.000Z
Governance and coordination gaps in conflict-affected regions,"Implementation challenges in Tigray and other conflict-affected regions, including delayed infrastructure rehabilitation planning and cash transfer implementation for IDPs, suggest governance fragility affecting project execution.",medium,persistent,"AF2 targets 116,378 IDPs across six centers, including Tigray (Shire), Amhara (Debre Berhan), Oromia (Shambu), Central Ethiopia (Butajira), Welkite, and Southern Ethiopia (Arba Minch), focusing on cash transfers and grants. Infrastructure rehabilitation plans for Mekelle, Debre Berhan, Woldiya, Bishoftu, Sheger City, and Arba Minch have been ﬁnalized, with site selection, environmental and social safeguards, designs, and Bill of Quantities (BOQs) prepared.",7a06cee8,P169943,Aide Memoire,2025-01-17T12:15:05.000Z
Tension between government and development actors on refugee inclusion,"Discussion on including host communities in AF2 refugee locations remains ongoing with the World Bank, suggesting potential governance tensions over project scope and refugee policy.",low,unclear,"Including hosts to AF 2 Request Banks's No-Objection for Host Inclusion in speciﬁc 2AF location MUI June 14, 2024 Discussion on going",733f0d27,P169943,Aide Memoire,2025-01-17T12:15:05.000Z
Security concerns affecting mini-grid site implementation,"Some mini-grid installation sites are located in areas with security concerns, requiring site replacements and potentially delaying implementation timelines.",medium,persistent,A few problems have been noted: (a) some sites are in areas with security concerns and had to be replaced,8a7cef4f,P171742,Aide Memoire,2025-01-15T08:50:02.000Z
Corridor development project overlap creating implementation risk,"Ongoing government-led corridor development project in Addis Ababa may overlap with and impact existing ADELE project distribution line rehabilitation works, affecting 3 out of 50+ feeders.",medium,new,The PIU indicated the risk that 3 feeders out of >50 feeders in AA works may be affected by the on-going corridor project of AA administration.,601b1f33,P171742,Aide Memoire,2025-01-15T08:50:02.000Z
Large-scale procurement risk for health and education facilities electrification,"Component 4 procurement for 1,337 public facilities poses substantial risk due to scale, bidder qualification, timelines, and sovereign/country-specific risks, with no opportunity to rebid packages that cannot be awarded.",high,new,"This procurement, being a very large single public facilities off-grid procurement, poses substantial risk owing to scale, bidder qualification, timelines, and sovereign/country specific risks.",956415a2,P171742,Aide Memoire,2025-01-15T08:50:02.000Z
Land allocation compliance with World Bank environmental and social standards,"EEU must conduct consultations at all mini-grid sites to verify that local authority land allocation processes comply with World Bank E&S rules before installation can proceed, creating a critical path constraint.",high,persistent,EEU needs to urgently resolve the E&S conditions – conduct consultations at all sites to confirm that the process followed by the local authorities in allocating land to EEU complies with the WB E&S rules. This is on a critical path as the process needs to be complete before installation.,af8657b0,P171742,Aide Memoire,2025-01-15T08:50:02.000Z
Delayed Woreda Selection in Conflict and Drought-Affected Areas,"Selection of 23 target woredas (10 conflict-affected, 10 drought-affected, 3 refugee-hosting) remains pending finalization, blocking implementation activities in FCV-affected areas and delaying needs assessment completion.",high,persistent,"Identification of project woredas affected by conflict, drought and high levels of refugees needs to be expedited to commence project implementation activities... MoF management's decision and guidance is critical to finalize the selection. This decision is urgent for the needs assessment and for finalizing the Operation's AWPB for FY2024/25.",0f862a41,P172284,Aide Memoire,2025-01-09T10:35:03.000Z
Incomplete Environmental and Social Risk Management in Conflict-Affected Regions,"Critical E&S instruments including Security Risk Assessment, Security Management Plan, and Underserved Communities Planning Framework remain unfinalized, preventing implementation in conflict, drought, and refugee-affected areas.",high,persistent,"The Mission team is concerned about the capacity gap in E&S management as well as the delay in finalizing the ESMF, SEA/SH Prevention and Response Action Plan as well as the Underserved Communities Planning Framework... the delay in finalizing the ESMF, SEA/SH Prevention and Response Action Plan as well as the Underserved Communities Planning Framework.",4e105915,P172284,Aide Memoire,2025-01-09T10:35:03.000Z
Coordination Gaps Between Government and Development Actors in FCV Regions,"Lack of clarity and communication regarding implementation arrangements to implementing agencies, including regional and woreda administrations in conflict and drought-affected areas, has caused delays in providing accurate information on operation progress.",high,persistent,"Capacity gaps, in the Project Coordination Unit (PCU), along with a lack of clarity and communication regarding implementation arrangements to implementing agencies, including regional and woreda administrations, have caused delays in providing accurate and up-to-date information on the Operation's progress.",b2ea3739,P172284,Aide Memoire,2025-01-09T10:35:03.000Z
Data Gaps on Refugee and Conflict-Affected Populations,Inconsistent reporting of results framework indicators due to lack of information on refugee populations and data from conflict-affected regions (Amhara and Tigray) is hindering measurement of progress in FCV-affected areas.,medium,persistent,"inconsistent reporting of results framework indicators, largely due to data quality and availability issues (e.g., lack of information on Amhara and Tigray regions and reporting on refugees), is also hindering the measurement of progress.",29a708f8,P172284,Aide Memoire,2025-01-09T10:35:03.000Z
Capacity Constraints in Implementing Agencies Across FCV-Affected Levels,"Capacity gaps in the PCU and implementing agencies at federal, regional, and woreda levels in conflict and drought-affected areas are limiting coordination and implementation of activities targeting vulnerable populations.",medium,persistent,These challenges are linked to capacity limitations at the PCU... The Mission team is concerned about the capacity gap in E&S management... Critical positions in the PCU need to be filled to improve implementation capacity.,ff289f28,P172284,Aide Memoire,2025-01-09T10:35:03.000Z
Delayed Environmental and Social Management System establishment affecting project implementation,"Procurement activities have progressed before establishing a functional ESMS, which is a minimum access condition. Works contracts have been awarded in some regions before the ESMS is established, potentially compromising E&S screening and risk management.",high,persistent,"Some program activities have progressed in procurement before establishing a functional ESMS, which is a minimum access condition. In some regions, works contracts for program activities have been awarded before the ESMS is established.",7f472ee5,P176303,Aide Memoire,2025-01-09T10:05:03.000Z
Incomplete Grievance Redress Mechanism limiting conflict resolution capacity,"The grievance redress mechanism for the program is not fully established at implementing woreda level, limiting the project's ability to address community complaints and potential grievances that could escalate into conflicts.",medium,persistent,The grievance redress mechanism for the program is not fully established. The team urges the client to ensure that implementing woredas have established a functional GRM and that its implementation is captured in periodic reports.,9241cb83,P176303,Aide Memoire,2025-01-09T10:05:03.000Z
Weak fraud and corruption complaint handling systems at implementing entities,"Implementing entities lack functional institutional focal points and systems for recording and reporting complaints on fraud and corruption, which could undermine governance and create tensions between government and development actors.",medium,persistent,"Implementing entities need to have functional institutional focal points and systems for recording and reporting complaints on fraud and corruption, procurement, and other issues to increase the transparency and ability of the Ethics and Anti-Corruption or Complaint Handling Officers to analyze and systematically address complaints.",06a60545,P176303,Aide Memoire,2025-01-09T10:05:03.000Z
Currency depreciation creating financial stress on government matching fund commitments,"The Ethiopian Birr has depreciated significantly since project appraisal, threatening the government's ability to meet its 30% matching fund commitment. This could create fiscal tensions and governance challenges in sustaining the program.",medium,worsening,"Due to the depreciation of the Birr, current matching funds may not cover the 30% Program expenditure as anticipated. The government should review Program costs and allocate additional matching funds as needed to achieve the Program objective.",e3b04c5c,P176303,Aide Memoire,2025-01-09T10:05:03.000Z
Inadequate E&S specialist staffing limiting risk management capacity in conflict-affected regions,"E&S specialists have not been recruited at federal and regional levels, and E&S focal persons are not assigned at woreda level in most regions. This is particularly concerning in conflict-affected areas like Somali, Tigray, and Afar regions where E&S risks are elevated.",high,persistent,"The program has yet to establish a functional Environmental and Social Management System (ESMS), which includes finalizing the ESMSG, recruiting E&S specialists at both federal and regional program coordination offices, and assigning E&S focal persons with relevant training and experience at the program woredas.",e1cba764,P176303,Aide Memoire,2025-01-09T10:05:03.000Z
Conflict-affected areas limiting project supervision and monitoring,"Project areas in Gambella and Benishangul Gumuz regions are affected by conflict, constraining the World Bank's ability to conduct direct supervision and requiring widened internal audit scope and strengthened monitoring mechanisms.",high,persistent,"Some project areas are affected by conflict, such as Gambella and Benishangul Gumuz. The project needs to widen the scope of the internal audit and other monitoring mechanisms.",090b17ad,P180076,Aide Memoire,2024-12-05T05:25:04.000Z
Conflict-affected areas becoming inaccessible to World Bank supervision,"Regions affected by conflict (Gambella and Benishangul Gumuz) are becoming inaccessible to World Bank supervision, requiring the project to expand internal audit and monitoring coverage in these regions.",high,worsening,Widen the coverage of Internal Audit and Monitoring for the regions that became inaccessible to the WB supervision,e8855f22,P180076,Aide Memoire,2024-12-05T05:25:04.000Z
Ethio Telecom Partial Privatization Stalled,"The planned partial privatization of Ethio Telecom has not progressed as originally planned, creating uncertainty in the digital market reform agenda and potentially affecting the competitive market environment that the project aims to establish.",medium,persistent,"The planned partial privatization of Ethio Telecom had not progressed as originally planned, though a stock market listing in October 2024 is expected to result in the sale of up to 10 percent of shares",a3f7a95d,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
Uneven Regulatory Playing Field Affecting Market Competition,"Safaricom Ethiopia's financial position is adversely impacted by lack of a level playing field with the incumbent operator, and the planned award of a 'License B' has been 'parked' due to inability to attract firms willing to pay the high license fee, undermining competitive market development.",medium,persistent,"Safaricom Ethiopia, the new market entrant, now has over six million active subscribers and has constructed over 3,000 new cell towers and uses some 10,000 km of fiber. Safaricom covers some 42 percent of the population directly and is on track for meeting its license obligations with regard to Universal Service. However, its financial position is adversely impacted by the lack of a level playing field with regard to the incumbent operator.",7e72b10f,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
Mobile Money Market Restrictions Limiting Digital Financial Services,"Government services payments currently accept only Ethio Telecom's telebirr, effectively locking out Safaricom, commercial banks and other digital financial service providers, creating market distortions and limiting the growth of competitive digital financial services.",medium,persistent,"Currently, for payments for Government services (e.g. to pay for fuel, taxes etc), only EthioTel's telebirr is accepted, which effectively locks out Safaricom, commercial banks and other providers of digital financial services.",5f6c833b,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
Government Budget Reallocation Reducing Project Scope,"The Government requested cancellation of US$30 million in project funds to reallocate to other portfolio projects, resulting in removal of problematic activities and shift of digital job creation focus from Component 3 to Component 1, indicating potential governance tensions over project priorities.",medium,worsening,"Following a request received from the Government on June 26, 2024, for the cancellation of US$30m in funds from the project so they could be reallocated to other projects in the portfolio, a second restructuring was completed in August 2024. Some US$25m was cancelled from component 3 and US$5m from component 2.",29f02d11,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
Forex Reform Creating Implementation Uncertainty,"Significant foreign currency weakening of the Ethiopian Birr since July 2024 creates substantial uncertainty for project implementation, requiring thorough analysis of impacts on planned activities, timelines, and cost escalations, with potential implications for procurement and contract management.",high,new,There has been a significant foreign currency change resulting in substantial weakening of the ETB since the end of July 2024. The Project should conduct a thorough analysis of how this change impacts the planned implementation of project activities.,635ba9c1,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
High Customs Duties Creating Budget Pressures,"High customs duties on imported goods can almost double contract prices, creating significant budget pressures and implementation challenges, with only selective waivers granted to certain agencies, creating unequal treatment and potential governance concerns.",medium,persistent,"A particular concern raised during the project was the high level of customs duties payable on imported goods. In some cases, this can almost double the contract price. The mission urged beneficiaries to follow the example of NIDP which has been granted a waiver on customs duties.",5a5649fa,P171034,Aide Memoire,2024-11-21T14:15:03.000Z
Conflict-Related Documentation and Asset Loss in Tigray Region,"Project implementation in Tigray region has been affected by conflict, with documented failures to provide financial records at woreda level and inability to verify asset existence, condition, and ownership. Special audit indicates potential loss or damage of project resources.",high,persistent,"The Special Financial Audit Report of the Project part implemented by the Tigray Region for the period from July 8, 2020, to October 11, 2023, has been submitted. The auditor has expressed an unqualified (clean) type of audit opinion, but management letter has indicated failure to provide financial documents of Woredas, inability to verify existence, condition, and ownership of assets, and absence of assessment of lost or damaged assets.",57d5a89a,P167794,Aide Memoire,2024-11-07T12:10:03.000Z
Ongoing Conflict Impact on Project Resources in Amhara and Oromia Regions,"Active conflicts in Amhara and parts of Oromia region are impacting project implementation, with inadequate assessment of damage to project resources, assets, and financial documents. No comprehensive damage assessment or mitigation plan has been submitted.",high,worsening,"There are currently active conflicts in Amhara and some parts of Oromia region which could have impacted or could impact the Project. Therefore, MoF and MoWE should assess the situation and provide update to the DPs regarding the situation in the Regions and its impact on the Project including on project resources, assets, and financial documents to understand the impact and measures required including updating arrangements if needed.",b77b44f8,P167794,Aide Memoire,2024-11-07T12:10:03.000Z
Conflict-Affected Areas Preventing Document Collection and Financial Verification,"In conflict-affected woredas and zones, particularly in Amhara region, project documents have been destroyed or misplaced, preventing settlement of expenditures and verification of project activities. This creates fiduciary and implementation risks.",high,persistent,The only outstanding issue that needs the attention of the finance bureau and MoF is settlement of expenditures that have been made in three Woredas where the documents are either destroyed or misplaced during the conflict with Tigray region.,dc4124a7,P167794,Aide Memoire,2024-11-07T12:10:03.000Z
Governance Fragility in Newly Established Regions,"Newly established regions (Southwest Ethiopia, South Ethiopia, Central Ethiopia, and Sidama) show significantly slower implementation progress compared to other regions, with low staff deployment rates (25-55%) and weak governance structures, indicating governance capacity challenges.",medium,persistent,"Implementation progress in the newly established regions (Southwest Ethiopia, South Ethiopia and Central Ethiopia) is slow compared to the program targets and the performance of other regions. Deployment of key staff is the lowest in SWER and Central Ethiopia regions.",c0e98af3,P167794,Aide Memoire,2024-11-07T12:10:03.000Z
Tension Between Government and Development Partners on Project Restructuring,"Delays in processing project restructuring for a 2-year no-cost extension due to outstanding procurement and safeguards issues have created tension between government implementing agencies and development partners, affecting project momentum.",medium,persistent,The mission reiterated that procurement and safeguards rating of the project was downgraded as moderately unsatisfactory. This has become serious concern and bottleneck to process restructuring of the project for a no cost extension to allow completion of ongoing contracts.,c290c7d9,P167794,Aide Memoire,2024-11-07T12:10:03.000Z
Staff Turnover Due to Low Remuneration Affecting Project Implementation Capacity,"High project staff turnover is occurring due to inadequate salary scales set by the Ministry of Finance, creating difficulty in recruiting and retaining qualified personnel. This directly impacts procurement processing, technical capacity, and project implementation timelines.",high,persistent,The mission is informed that there is serious staff turnover due to low remuneration and large variance in remunerations across World Bank financed projects PMUs. The salary scale set by MoF for the contract staff is not adequate to attract highly qualified and experienced project staff and to retain the existing project staff. The mission noted that 3 technical staff from PCU (EDRMC) have left the project due to lower remuneration.,4063abd9,P176327,Aide Memoire,2024-10-07T09:25:02.000Z
Governance Capacity Constraints in Procurement and Contract Management,"Inadequate understanding and application of World Bank procurement rules and procedures by government officials, evaluation committees, and technical teams is creating implementation delays and potential fiduciary risks. This reflects broader governance fragility in project administration.",high,persistent,"The mission noted that the officials, evaluating and endorsing committee members, technical team and procurement specialist involved in the project procurement do not have adequate understanding on the governing procurement rules and procedures which has negative impact on proper implementation of the project procurement. The mission is also informed that there are cases where the Bank's procurement rules and procedures are not strictly followed due to Lack of insightful knowledge on the governing rules.",7add1192,P176327,Aide Memoire,2024-10-07T09:25:02.000Z
Institutional Coordination Challenges Between Government Agencies,"Multiple implementing agencies (MoWE, EDRMC, EMI) with varying capacity levels and coordination mechanisms are creating delays in decision-making, approvals, and implementation. Lengthy review and approval processes across different tiers reflect governance fragmentation.",medium,persistent,"The mission is also informed that there are different tiers of reviews and approval of the procurement requests, procurement documents, initiate the procurement activity, recruitment of PIU staff, etc. which has significant impact on the efficiency of the procurement processing at each stage.",a4c36640,P176327,Aide Memoire,2024-10-07T09:25:02.000Z
Security restrictions limiting project oversight and implementation,"Security constraints prevent field travel and direct monitoring of project implementation across regions, reducing visibility into implementation quality and FCV-related risks on the ground.",high,persistent,"Due to security restrictions, no field travel was possible for this mission, so meetings were held in Bishoftu.",10d712e8,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Security issues affecting procurement and implementation pace,"Security problems across all DRDIP II implementing regions are hampering implementation progress in region-specific ways, contributing to slow procurement and project delays.",high,persistent,"Security issues, inflation, and capacity gaps on some aspects (particularly irrigation) have led to relatively slow procurement... Security problems are prevalent in all DRIDP II implementing regions, hampering implementation progress in ways specific to each region though some of the challenges are shared by all regions.",619c038e,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Capacity gaps in conflict-affected woredas affecting environmental and social safeguards,"Challenges maintaining E&S focal persons in conflict-affected woredas are undermining environmental and social risk management implementation, a key safeguard for vulnerable populations including refugees.",high,persistent,delay replacing the E&S expert in Somali region; and challenges maintaining E&S focal persons in conflict-affected woredas,8d08c7d2,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Tigray transition risks from UNOPS to government implementation,"Handover of project implementation in Tigray from UNOPS to RPCU has caused delays and performance issues, with over 50% of pending activities in Tigray due to slow UNOPS performance and transition delays.",high,worsening,More than 50 percent of the activities pending implementation are in Tigray due to slow performance by UNOPS and delays caused by the transition back to the RCPU.,72aabfc6,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Refugee inclusion and social cohesion monitoring gaps,"Limited data collection on the impact of social cohesion and inclusion activities between refugees and host communities, creating blind spots in understanding tensions and integration outcomes in displacement-affected areas.",medium,persistent,Limited information was presented on the impact of these activities... The World Bank will include data collection on social cohesion and inclusion in the proposed phone surveys.,f9607fe9,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Refugee livelihood participation significantly below targets,"Refugee beneficiary participation in livelihood programs is only 6% against a target of 30%, indicating potential exclusion of refugee populations from income-generating opportunities and economic integration.",medium,persistent,"The percentage of refugee beneficiaries is just 6, versus an end target of 30 percent. The project will need to ensure that these targets are met in future financial years.",a9df9c81,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Governance and coordination gaps with government sector offices,"Some completed sub-projects are not yet functional because budget for operational costs has not been allocated by the government, indicating weak coordination and commitment from government entities to sustain project investments.",medium,persistent,Some completed sub-projects are not yet functional because budget for operational costs is not allocated yet by the government.,7ee4578e,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Internal control gaps in Somali region affecting disbursement,"Internal control gaps observed in Somali RPCU have led to suspension of recommended disbursements from FPCU, indicating governance and fiduciary risks in a conflict-affected region.",medium,persistent,Ensure that internal control gaps observed over payment processing at Somali RPCU are addressed. Recommended disbursement from FPCU to these regions are suspended until concrete actions are taken.,af6515cc,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Grievance redress system functionality challenges in conflict areas,"While GRM structures are being strengthened, there are ongoing challenges in maintaining functional grievance redress mechanisms across all project sites, particularly in conflict-affected woredas where tensions may be high.",medium,persistent,"Strengthen the functionality of all the established GRM at all levels to effectively record, resolve and report grievances related to the project implementation.",3e967396,P178047,Aide Memoire,2024-10-03T06:40:05.000Z
Security concerns affecting ITS installation and road safety pilot activities,"Security risks are reported as potential challenges for ITS installation on Lots 1 and 2, and for road safety pilot test implementation. The mission team advised coordination with security institutions to mitigate these risks.",high,persistent,Major concerns related with shortages of cement supply and security are reported as potential challenges...The security concerns on ITS installation of Lot I and Lot II and on road safety related activities require ERA's and MoTL's proactive action in coordination with relevant institutions.,ac612fc5,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Security concerns hindering NTU consultant operations and pilot test implementation,"The NTU consultants implementing post-crash care and road safety enforcement pilots have raised security concerns in selected high-risk road corridors, requiring coordination with security institutions to ensure smooth pilot implementation.",high,persistent,"However, the consultants raised some security concerns in the selected corridors and the bank team advised MoTL to worked with the relevant security institutions to ensure smooth operation of pilot implementations.",d5c0edbe,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Community disruptions and damage to project infrastructure,"Local communities have caused disruptions during project implementation and are damaging fences on opened sections (Lots 1 and 2), requiring preventive measures and due diligence on incident reporting.",medium,persistent,"The project faced initial delays due to challenges with acquisition of construction material sources, late design changes, suspension of works by contractor and disruptions by local communities...preventing damages by the communities on fences of the first two Lots that are opened to traffic and reporting on accidents/incidents doing due diligence.",32260a4c,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Contractor suspension and work disruptions affecting project timeline,"The original contractor suspended works in November 2023, causing significant delays. Although a new contractor was assigned in May 2024, the project remains at critical stage with only 68.3% physical progress and a June 30, 2025 closing date.",high,worsening,"Since the last mission in May 2023, significant progress was achieved up to November 2023 when the contractor suspended the works...The project is at critical stage with recoded to date physical progress of 68.3% given that the closing date is June 30, 2025.",392355ce,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Governance transition creating delays in compensation and land acquisition,"A new Land Expropriation, Compensation Payment, and Resettlement Proclamation has shifted responsibilities to Regional Administrations, causing delays in compensation payments and removal of obstructions. ERA advised to retain responsibility for outstanding compensation payments.",medium,new,"The new Proclamation for Land Expropriation, Compensation Payment, and Resettlement gives more responsibilities to the Regional Administrations. Though the change has its own merits, the transition will cause delays in the compensation and removal of obstructions.",e586b05a,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Pending compensation payments and vulnerable group assistance delays,"127 households remain uncompensated, and vulnerable group assistance and relocation assistance payments are delayed for 105 and 58 PAPs respectively across Lots 2, 3, and 4, creating social tensions.",medium,persistent,"However, the following gaps were identified (i) delay in the implementation of the Lot1 and Lot 2 RAP audit corrective action plan; (ii) delay in completing compensation payments for remaining 127 households; (iii) delayed vulnerable groups assistance payment and relocation assistance for 105 and 58 PAPs, respectively",1f281932,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Outstanding grievances in Lots 3 and 4 requiring resolution,"Unresolved grievances remain in Lots 3 and 4 (7 cases under process in Lot 3, 5 cases under process in Lot 4, and 2 court cases), requiring expedited resolution to prevent escalation.",medium,persistent,"The World Bank team advised ERA to expedite the resolution of outstanding grievances in Lots 3 and 4 as well as finalize the outstanding activities related to LRP implementation, and RAP audit corrective action plan.",fdf980b7,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Contractor payment delays and cash flow problems affecting work progress,"Lot 4 contractor faces significant cash flow problems due to unpaid foreign currency payments (USD 53.58 million from Chinese EXIM Bank and USD 18.09 million from Government), resulting in reduced work rate and partial suspension of asphalt pavement activities.",high,persistent,"It was reported that the Contractor's foreign currency payments starting from IPC No.3 up to IPC No.36 (i.e., for the works executed from January 2020 up to April 2024) of USD 53. 58 million that has to be covered by the Financer (Chinese EXIM Bank) has not yet been paid to the Contractor and USD 18.09 million has not yet been paid by the Government of Ethiopia. As a result, the Contract has faced cash-flow problem reducing the rate of work and partially stopping the activities on site, such as the asphalt pavement.",eebfa049,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Assigned contractor on AML sanction list creating payment restrictions,"The newly assigned contractor (CCCC) is on the AML sanction list, preventing direct World Bank payments and requiring the client to settle payments from designated account, creating cash flow risks that may impact project completion.",high,new,"However, CCCC is in AML sanction list and thus the World Bank will not make direct payments to the Contractor. The client is required to settle payments from the designated account (DA) in a timely manner to avoid any cash flow problem which ultimately may impact timely completion of the project.",29772aa6,P148850,Aide Memoire,2024-09-10T08:15:04.000Z
Security Issues Affecting Project Implementation in Multiple Regions,"Security challenges in Amhara, Oromia, and Tigray regions are impeding project implementation activities, including monitoring and data collection efforts.",high,persistent,"Security issue in Amhara and Oromia that affects implementation of activities... the Tigray region has reported that there are limitations in collecting procurement data from respective woreda's to update STEP. In addition, limitation of connection facilities and computers to update STEP data are raised.",21dbd7ed,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Inadequate Monitoring Due to Security Constraints,Security issues are preventing adequate environmental and social safeguards monitoring across project implementation areas.,medium,persistent,inadequate monitoring due to security issues... external auditors did not travel to most of the distribution areas during the EFY 2015 annual audit due to security concerns.,1f8dfa32,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Regional Restructuring Creating Administrative Coordination Gaps,The restructuring of the former Southern Region into multiple new regions has created coordination gaps in procurement activities and fund management that require resolution.,medium,new,"restructuring of the former Southern Region... the procurement activities under the previous SNNP region are being handled by the newly established regions under the coordination of the regional procurement specialist assigned for the former SNNP. However, there are reported coordination gaps and the Federal PCU in consultation with the Regions need to resolve the gap as soon as possible.",d78a4925,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Governance and Fiduciary Concerns in Fund Management,"Inter-fund and inter-project borrowing practices, unreconciled balances, and equipment misappropriation indicate governance weaknesses in financial management across implementing entities.",medium,persistent,"Inter Project Borrowing has been observed at ATI where LFSDP uses money from other resources. Such practice should be stopped... In the former SNNP Region, the return of the office equipment worth ETB 315,690 has not been confirmed yet which was taken unlawfully for non-project purposes.",b542a7d8,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Audit Findings Indicating Potential Misuse of Project Funds,Multiple audit findings including ineligible expenditures and questionable spending suggest governance and fiduciary control weaknesses affecting project implementation.,medium,persistent,"For the year ended July 7, 2022 - there is one finding with ineligibility implication in the Amhara region, Kallu woreda, amounting to ETB 112,200... For the year ended July 7, 2023, the audit report was submitted on a due date though the audit opinion was qualified, and multiple questionable expenditures amounting to ETB 3,671,515.22 in total are observed.",36e644f6,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Weak Governance in Procurement Process Oversight,"Deviation from agreed procurement procedures, including cancellation of independent procurement audit without Bank review, indicates governance weaknesses in project management.",medium,worsening,The client reported that they have cancelled the process which again is not in accordance with the agreed procedure which is 'Prior Review'. The cancellation is also against the Bank's advice and agreed action in the previous mission to withhold the process and provide clarification.,d5307321,P159382,Aide Memoire,2024-09-09T13:20:03.000Z
Conflict-related implementation challenges in Tigray region,"Post-conflict environment in Tigray is affecting project implementation, requiring adapted modalities and ongoing security considerations for service delivery.",high,persistent,the modality was changed due to challenges after the conflict,7de87c64,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Refugee mobility and security issues impacting RHISN implementation,Difficulties in tracing refugees due to mobility and security issues are delaying livelihood grant disbursement and program enrollment in refugee-hosting areas.,high,persistent,difficulties in tracing certain refugees due to mobility and security issues,dae3be23,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Displacement pressures affecting urban refugee targeting in Addis Ababa,Lack of accurate refugee data for out-of-camp refugees in Addis Ababa is delaying implementation planning for youth employment and RHISN components under the second additional financing.,high,new,"the mission noted lack of accurately recorded refugee data (particularly urban refugees) on 2nd AF cities, delaying the finalization of quota allocation across 2nd AF locations",3d51111a,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Hazardous items and explosives impeding public works in conflict-affected areas,"Removal of hazardous items and explosives is required before public work implementation can proceed in conflict-affected regions, creating implementation delays.",high,persistent,Removal of Hazardous items & explosives impeding the implementation of public work,8234451c,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
IDP caseload and targeting challenges affecting emergency response,Implementation of IDP support in Tigray and Somali regions faces challenges in finalizing city selection and determining appropriate support modalities for displaced populations.,medium,persistent,"a revision of the implementation plan for 2AF is required, and the selection of cities that will receive support for carrying out small infrastructure projects needs to be finalized",28acf307,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Governance fragility affecting institutional coordination and implementation,"Limited institutional linkages between implementing ministries and stakeholders, particularly in emerging regions and cities, are weakening project governance and coordination.",medium,persistent,"Limited Institutional linkage between implementing ministries and stakeholders, especially at the emerging regions and city level",4e727879,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Staff turnover undermining project implementation capacity,"High staff turnover in critical positions (procurement, financial management, project management) due to low remuneration is reducing implementation capacity and institutional continuity.",high,worsening,"the project faced significant staff turnover. In the last year, more than 20 critical staff (Procurement, Financial Management, and Project Management) left the project due to low remuneration and salary",ec8c5d65,P169943,Aide Memoire,2024-06-24T15:55:03.000Z
Political and Governance Risk - Substantial,"Political and governance risks have escalated to Substantial level, affecting project implementation and government commitment to the IPP program.",high,worsening,The Government of Ethiopia is currently reviewing the IPP program to address systemic hurdles to successful financial close and implementation of projects.,64502f6c,P162607,Implementation Status and Results Report,2022-03-31T00:00:00.000Z
Government Program Review Causing Implementation Delays,"Government review of the IPP program has resulted in suspension of new project bidding processes, directly impacting project pipeline and implementation timelines.",high,worsening,"In April 2020, the GoE issued an RFP for the Humera, and Gad II sites, along with a possible third site in the Afar region that is yet to be determined, with an anticipated capacity of 150 MWac, 100 MWac, and 125MWac, respectively. However, the process was suspended in early 2021 until the financial close for Gad and Dicheto projects is secured.",697f0ee0,P162607,Implementation Status and Results Report,2022-03-31T00:00:00.000Z
